,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,light,stratification
198,1.6777567e-11,2.8229e-41,1.0014791e-10,1.496104e-10,17.433027,34.834866,4.828574e-08,0.11522806,4.4598995e-11,97.11108,196.12956,4.0503545e-07
200,1.5089503e-09,1.485107e-10,0.0033133815,0.016648067,15.062365,34.6897,1.0006415e-07,0.20902851,8.0601414e-11,81.237045,196.12956,-2.8183004e-07
201,3.390574e-10,1.4065514e-10,0.0007893783,0.012928158,14.802348,34.68897,1.032305e-07,0.20861189,7.958728e-11,82.43345,196.12956,-2.5707425e-07
202,2.7417624e-10,1.242672e-10,2.1304865e-08,0.00875405,14.762302,34.687725,9.758551e-08,0.20465146,7.634063e-11,82.599846,196.12956,-4.9394987e-07
203,2.3023382e-10,1.090855e-10,3.3792164e-10,0.001485418,14.779576,34.7008,9.016291e-08,0.199622,7.335074e-11,83.7673,196.12956,-9.153382e-09
204,2.5360958e-10,1.1449986e-10,3.5401165e-10,0.00081069645,14.848593,34.754395,9.785274e-08,0.19972119,7.578598e-11,85.82403,196.12956,-2.6665106e-07
205,2.8461572e-10,1.2190708e-10,3.5429734e-10,5.2004574e-09,14.647633,34.789864,1.211061e-07,0.20150389,8.2242525e-11,95.05853,196.12956,-2.459741e-07
206,2.3175149e-10,1.0177471e-10,2.9116856e-10,3.7563275e-10,14.631486,34.82517,1.2758329e-07,0.19550699,8.36604e-11,107.28086,196.12956,8.226681e-08
207,2.0301162e-10,9.019915e-11,2.7483055e-10,3.6185463e-10,14.849932,34.868423,1.1621418e-07,0.19115205,8.0084196e-11,104.687096,196.12956,6.514972e-08
208,4.0996562e-10,1.4366208e-10,2.392311e-09,0.0015229676,15.68669,35.0292,1.4156514e-07,0.19886418,9.440795e-11,111.61015,196.12956,1.1337022e-07
209,5.965865e-06,2.6742325e-10,0.009691186,0.017935647,16.64981,35.17362,1.7996815e-07,0.20766981,1.1700316e-10,127.72227,196.12956,1.0824863e-07
210,0.0049228542,4.0358947e-10,0.01413657,0.021054354,16.338585,35.144615,1.938583e-07,0.2149361,1.2186889e-10,125.458755,196.12956,4.941205e-08
211,0.011754689,5.29647e-10,0.01541619,0.021081189,15.514175,35.034813,2.1700667e-07,0.22377582,1.2257634e-10,116.92713,196.12956,-3.6347933e-07
212,0.008253304,4.5791543e-10,0.012572163,0.017571397,15.3278265,35.02461,2.1521403e-07,0.22240888,1.2155832e-10,120.632675,196.12956,-6.939442e-08
213,0.010103275,4.93575e-10,0.01248934,0.016737783,14.974267,34.98159,2.2916284e-07,0.22543056,1.2292009e-10,119.23565,196.12956,-1.42792e-07
214,0.01378878,5.8937616e-10,0.013558524,0.017275488,14.683589,34.93348,2.4430284e-07,0.22947516,1.2409157e-10,115.274155,196.12956,-4.756288e-09
215,0.009521716,4.6646204e-10,0.011739435,0.016679239,14.722613,34.91487,2.2458539e-07,0.2263799,1.1714998e-10,112.532196,196.12956,3.442281e-08
216,1.1427619e-10,4.0489178e-11,2.4387656e-10,6.183366e-08,17.451447,35.117897,7.198065e-08,0.15985455,7.009797e-11,101.20614,216.34259,-3.592777e-08
217,4.574585e-11,2.557333e-12,1.5217104e-10,2.3987223e-10,18.192425,35.196884,5.1651266e-08,0.13129744,5.97073e-11,100.776375,216.34259,2.4899884e-07
218,1.5345327e-11,0.0,1.139302e-10,1.812653e-10,19.316412,35.29827,3.649606e-08,0.10812832,5.879879e-11,97.92402,216.34259,2.482592e-07
219,2.2075503e-11,0.0,1.4143384e-10,2.3085009e-10,20.368483,35.38032,4.3125095e-08,0.11216726,7.555436e-11,100.75477,216.34259,8.4952455e-07
220,2.2235236e-10,6.183686e-11,0.0057437844,0.03381713,20.812122,34.86638,7.745627e-08,0.16210626,7.184304e-11,84.02893,216.34259,1.039264e-06
221,1.4121364e-10,2.7519098e-11,0.0077821,0.03926597,22.757267,34.538685,1.0677541e-07,0.14857763,6.364971e-11,92.75251,216.34259,3.7865163e-07
222,5.4420666e-11,2.880141e-16,3.4399333e-10,0.017817087,22.795265,34.67386,8.612038e-08,0.12873209,5.4610393e-11,110.094505,216.34259,7.434949e-08
223,2.0481198e-11,0.0,1.6613368e-10,3.891883e-10,21.948008,34.70415,4.1371816e-08,0.10754982,4.097081e-11,80.14174,216.34259,-1.877542e-07
224,2.5594464e-12,0.0,1.2116864e-10,2.4035812e-10,22.069181,34.74612,2.963177e-08,0.09232728,3.3221967e-11,78.14662,216.34259,-2.137584e-08
225,1.2641124e-13,0.0,1.154865e-10,2.2542898e-10,22.203382,34.817043,3.396396e-08,0.08937739,3.264054e-11,83.93108,216.34259,4.652919e-07
226,3.963083e-12,0.0,1.2125875e-10,2.3308833e-10,21.610922,34.84527,3.92523e-08,0.09571814,3.464127e-11,88.068954,216.34259,-7.321776e-08
227,3.1644333e-12,0.0,1.1467199e-10,2.1205662e-10,21.242342,34.864407,3.9437726e-08,0.094734795,3.435468e-11,88.32124,216.34259,1.6393821e-07
228,6.2294453e-12,0.0,1.15320024e-10,2.0934053e-10,20.739336,34.86737,4.026447e-08,0.09788073,3.4803316e-11,87.81933,216.34259,1.5990787e-07
229,1.1484318e-11,0.0,1.1945764e-10,2.1474365e-10,20.23104,34.86619,4.2070322e-08,0.103221335,3.5633527e-11,88.858826,216.34259,-8.780998e-08
230,1.6558905e-11,0.0,1.2373609e-10,2.1083668e-10,19.665535,34.861057,5.2388142e-08,0.11003435,3.9559623e-11,102.31226,216.34259,1.2834606e-07
231,2.2948834e-11,2.4509608e-34,1.2851993e-10,2.1519693e-10,19.114923,34.84501,5.4573285e-08,0.11574612,4.1185125e-11,102.68234,216.34259,2.9786852e-07
232,2.2508051e-11,3.845196e-31,1.2186763e-10,2.0640481e-10,18.75108,34.833313,4.3669658e-08,0.11369655,3.7726006e-11,88.56706,216.34259,1.13810145e-07
233,1.039966e-11,0.0,1.0023965e-10,1.6472677e-10,18.60441,34.852497,3.6801037e-08,0.10285742,3.410197e-11,88.42482,216.34259,4.526919e-07
234,0.0,0.0,6.266712e-11,1.0410494e-10,19.83448,34.970497,1.1702597e-08,0.05509855,2.1008821e-11,64.20741,216.34259,4.881668e-07
236,4.063808e-11,3.557227e-12,1.4460858e-10,2.599526e-10,18.691608,34.883274,2.2191072e-08,0.12532957,4.7318316e-11,67.61788,216.34259,-1.7740976e-07
237,7.040062e-11,1.6636572e-11,2.017381e-10,4.0398347e-09,18.758846,35.13192,4.2170647e-08,0.14226252,5.78395e-11,83.98496,216.34259,3.3966404e-07
238,7.9071326e-11,2.026836e-11,2.1198436e-10,4.0737203e-10,18.474234,35.161373,5.8459936e-08,0.14518678,6.494544e-11,89.20793,216.34259,1.1559018e-07
239,7.0879635e-11,1.7125537e-11,1.8805063e-10,3.1608305e-10,17.993797,35.13168,5.767258e-08,0.14342433,6.421186e-11,92.124535,216.34259,-1.6218921e-07
240,6.018565e-11,1.0352135e-11,1.6791141e-10,2.5943558e-10,17.749891,35.13305,6.1981574e-08,0.13894151,6.498661e-11,101.49182,216.34259,-9.4925966e-08
241,6.1896405e-11,1.2313166e-11,1.6492545e-10,2.474273e-10,17.32999,35.104618,6.465492e-08,0.14137399,6.5184545e-11,106.23002,216.34259,6.18345e-08
242,5.237779e-11,7.811553e-12,1.475323e-10,2.1819203e-10,17.08445,35.08828,5.8858042e-08,0.1376334,6.1370596e-11,104.48544,216.34259,2.1724367e-07
243,4.743304e-11,5.040837e-12,1.4222933e-10,2.140937e-10,17.259653,35.123913,5.3537295e-08,0.13430946,5.8008987e-11,99.8207,216.34259,4.072265e-07
244,1.6210211e-10,4.4598887e-11,3.5650985e-10,0.002505474,18.904078,35.41878,1.0163836e-07,0.15799269,8.683745e-11,107.88242,216.34259,4.153573e-07
245,1.0536905e-10,1.5036195e-11,3.766603e-10,0.0085051535,21.107294,35.527794,7.735164e-08,0.14340995,9.3550855e-11,126.122055,216.34259,3.0056634e-07
246,1.9668948e-10,5.353406e-11,0.00039518287,0.020743787,20.45603,35.473793,8.4889635e-08,0.16186628,1.0143964e-10,135.47758,216.34259,3.1590287e-07
247,3.5649156e-10,1.03871134e-10,0.003722744,0.021600166,19.095165,35.36524,9.93122e-08,0.17677681,1.0173207e-10,127.21883,216.34259,2.4334088e-07
248,2.9480032e-10,9.1876805e-11,1.0786854e-06,0.012537307,18.433197,35.322464,1.0139798e-07,0.17521381,9.9532146e-11,128.0988,216.34259,3.3524105e-07
249,3.3489775e-10,1.07556374e-10,1.3673558e-05,0.011647681,17.784866,35.25294,1.0625479e-07,0.18106012,9.650991e-11,122.6896,216.34259,4.7910453e-07
250,4.0499257e-10,1.3074043e-10,0.0008935161,0.014998954,17.22585,35.16004,1.09667006e-07,0.1890192,9.210507e-11,114.46857,216.34259,4.3382875e-07
251,2.5920913e-10,9.477853e-11,1.1435911e-07,0.008960712,17.106806,35.107254,9.530782e-08,0.1817441,8.259776e-11,106.974976,216.34259,2.0822853e-07
252,8.96897e-12,0.0,1.0592126e-10,1.7976755e-10,19.778412,35.295258,2.4837059e-08,0.09720106,4.6011313e-11,87.304886,235.1828,2.6986277e-07
253,1.3231126e-21,0.0,8.5453006e-11,1.4621045e-10,20.865206,35.55005,1.6450915e-08,0.07582217,4.1124295e-11,85.8997,235.1828,1.1046814e-06
254,0.0,0.0,7.592685e-11,1.2880261e-10,22.10362,35.74163,1.3290888e-08,0.062019218,6.306658e-11,79.699135,235.1828,8.20196e-07
255,0.0,0.0,4.4137603e-11,7.727274e-11,23.40285,35.674553,5.2351132e-09,0.01738118,9.1442784e-11,58.805138,235.1828,5.819608e-07
257,1.9626864e-11,0.0,2.5735467e-10,0.025591105,25.184769,34.446934,3.165451e-08,0.10359535,3.358305e-11,76.05013,235.1828,2.0810211e-07
258,2.5724601e-33,0.0,1.3906015e-10,3.622493e-10,25.28471,34.66981,3.43032e-08,0.079679534,3.1088708e-11,81.475716,235.1828,7.1845614e-07
259,0.0,0.0,1.01517864e-10,2.0890438e-10,24.246983,34.727215,1.789104e-08,0.0686484,2.6053604e-11,69.65917,235.1828,1.6528301e-07
260,0.0,0.0,8.3280015e-11,1.6104282e-10,24.536406,34.805923,1.3326818e-08,0.054951694,2.0836976e-11,67.45428,235.1828,7.098575e-08
261,0.0,0.0,7.123825e-11,1.332224e-10,24.924084,34.895367,1.4183835e-08,0.043348897,1.9502629e-11,63.7346,235.1828,1.821169e-07
262,0.0,0.0,7.091405e-11,1.3042972e-10,24.250195,34.941036,1.7525732e-08,0.046844516,2.1153112e-11,72.76623,235.1828,3.2320438e-07
263,0.0,0.0,7.054268e-11,1.2976076e-10,23.981308,34.958637,1.4406842e-08,0.045804556,1.9436579e-11,64.216095,235.1828,4.46657e-08
264,0.0,0.0,7.184588e-11,1.323641e-10,23.595634,34.95979,1.3156851e-08,0.048019644,1.877082e-11,64.745026,235.1828,3.148489e-07
265,0.0,0.0,7.768333e-11,1.4351918e-10,22.943691,34.952923,1.4997703e-08,0.0561304,2.0010086e-11,71.904106,235.1828,3.516416e-07
266,0.0,0.0,7.8784625e-11,1.4304019e-10,22.223772,34.94093,1.618954e-08,0.060207352,2.1028441e-11,75.90445,235.1828,2.5236142e-07
267,0.0,0.0,7.598857e-11,1.3466712e-10,21.581312,34.908516,1.5101314e-08,0.05965253,2.1114782e-11,70.67765,235.1828,4.642344e-07
268,0.0,0.0,7.0771465e-11,1.2306958e-10,21.05404,34.885883,1.2920052e-08,0.05686778,2.0041585e-11,69.824486,235.1828,3.694024e-07
269,0.0,0.0,6.574982e-11,1.1175122e-10,20.547592,34.932148,1.3758206e-08,0.05441033,2.005714e-11,78.087975,235.1828,5.9481613e-07
270,0.0,0.0,4.1226845e-11,7.225418e-11,22.805836,35.080803,4.9114095e-09,0.013641398,1.4832571e-11,46.91877,235.1828,4.5992036e-07
272,4.4654606e-11,1.2861255e-12,2.1077717e-10,0.01690607,22.128105,35.104618,2.1881293e-08,0.11381991,4.094648e-11,43.493546,235.1828,2.9358705e-07
273,2.681557e-31,0.0,9.556679e-11,1.8070195e-10,22.99985,35.648552,1.1372514e-08,0.07461382,3.5195114e-11,70.84439,235.1828,7.2730664e-08
274,1.5378294e-11,0.0,1.643786e-10,3.624979e-10,22.331934,35.698288,3.7456005e-08,0.10212262,5.2879114e-11,89.9263,235.1828,6.462649e-07
275,2.1768002e-11,0.0,1.5758811e-10,2.896568e-10,21.041159,35.60264,4.511427e-08,0.1099609,5.905305e-11,109.6101,235.1828,5.968542e-08
276,1.5460414e-11,0.0,1.3015541e-10,2.1984749e-10,20.281605,35.536644,3.916622e-08,0.10563486,5.6828948e-11,107.66545,235.1828,1.5912758e-07
277,9.2231275e-12,0.0,1.0945688e-10,1.7945964e-10,19.72856,35.42424,3.2812466e-08,0.09958346,5.211531e-11,102.94098,235.1828,4.9242385e-07
278,3.0432256e-12,0.0,9.142758e-11,1.5028859e-10,19.30261,35.305134,2.313671e-08,0.08920349,4.3556755e-11,88.085304,235.1828,6.9581904e-07
279,8.513979e-12,0.0,1.05522015e-10,1.8463255e-10,19.894983,35.28057,1.8898959e-08,0.09556853,3.9251127e-11,76.02049,235.1828,1.8352357e-06
280,7.5140554e-11,1.8984725e-11,2.9574582e-10,0.024297845,21.32925,35.47995,2.6171119e-08,0.13541383,5.4123e-11,66.07296,235.1828,1.7126276e-06
281,0.0,0.0,1.0524743e-10,2.0205067e-10,24.037231,35.525047,1.8240613e-08,0.072670825,6.204729e-11,71.31318,235.1828,1.1421994e-06
282,0.0,0.0,8.665619e-11,1.529464e-10,23.888502,35.495026,1.858279e-08,0.07001256,7.323602e-11,96.559906,235.1828,9.090531e-07
283,1.5527128e-11,0.0,1.6713197e-10,3.208029e-10,22.352371,35.472248,3.0245232e-08,0.10333316,7.880441e-11,108.56418,235.1828,6.489371e-07
284,2.8946444e-11,5.38704e-40,1.7715773e-10,3.6795356e-10,21.41142,35.45313,2.8327884e-08,0.110761814,7.39391e-11,92.270134,235.1828,6.517431e-07
285,3.1656996e-11,4.3460196e-25,1.621158e-10,3.1021333e-10,20.51568,35.395424,2.9552435e-08,0.1133429,6.778379e-11,89.02138,235.1828,6.7737506e-07
286,4.339691e-11,4.575081e-13,1.6883166e-10,3.206925e-10,19.735071,35.29679,3.258388e-08,0.121951744,6.1728275e-11,86.569214,235.1828,4.6983365e-07
287,3.148402e-11,8.9071616e-20,1.4336114e-10,2.555696e-10,19.529757,35.24595,3.0576473e-08,0.115361996,5.4326148e-11,86.75055,235.1828,6.376256e-07
288,0.0,0.0,7.196314e-11,1.2361503e-10,21.708635,35.503063,1.2399477e-08,0.056353502,3.5120556e-11,86.47933,252.57526,9.520115e-07
289,0.0,0.0,7.444701e-11,1.3921911e-10,24.698843,35.76456,7.683019e-09,0.04478852,3.0746402e-11,41.030605,252.57526,-5.158442e-07
290,0.0,0.0,3.433555e-11,6.173692e-11,26.09911,36.079727,3.640403e-09,2.5757455e-10,8.038726e-11,44.140198,252.57526,4.0405132e-07
293,0.0,0.0,7.282606e-11,1.4124545e-10,26.865368,34.358826,7.018913e-09,0.04091414,1.7412542e-11,67.66619,252.57526,5.385683e-07
294,0.0,0.0,6.535822e-11,1.257453e-10,27.12425,34.691635,9.841104e-09,0.030906374,1.7049417e-11,61.60957,252.57526,5.87412e-07
295,0.0,0.0,6.027803e-11,1.13216984e-10,26.359247,34.789825,8.074178e-09,0.028751213,1.669212e-11,62.95625,252.57526,5.9439424e-07
296,0.0,0.0,5.015876e-11,9.2225116e-11,26.392605,34.891888,6.520377e-09,0.020434476,1.4569537e-11,61.724953,252.57526,2.7209023e-07
297,0.0,0.0,5.1042677e-11,9.099997e-11,26.23067,34.996998,1.2622641e-08,0.025435193,1.7182424e-11,76.237404,252.57526,3.632026e-07
298,0.0,0.0,4.7258246e-11,8.299158e-11,25.779821,35.080482,1.1539289e-08,0.023004716,1.6937016e-11,81.28171,252.57526,3.463465e-07
299,0.0,0.0,2.778478e-11,4.898344e-11,26.641983,35.065277,3.0223724e-09,1.980482e-10,9.89013e-12,41.764362,252.57526,4.6810476e-07
300,0.0,0.0,2.6120463e-11,4.6040293e-11,27.611862,34.99655,2.711823e-09,1.1514074e-10,8.31837e-12,33.54956,252.57526,1.1616653e-07
301,0.0,0.0,2.8040553e-11,4.97161e-11,27.518383,34.932503,2.914842e-09,1.388527e-10,8.30988e-12,33.28301,252.57526,4.600659e-07
302,0.0,0.0,3.2654598e-11,5.83977e-11,26.037954,34.912014,3.5390084e-09,2.8743058e-10,9.278474e-12,39.308617,252.57526,3.8573148e-07
303,0.0,0.0,3.5895655e-11,6.430547e-11,24.639967,34.90999,4.0789163e-09,0.00069005246,1.0061338e-11,45.813496,252.57526,4.12207e-07
304,0.0,0.0,3.8566934e-11,6.858293e-11,23.56375,34.913013,4.519056e-09,0.0066890097,1.0540586e-11,51.343475,252.57526,6.5121867e-07
305,0.0,0.0,4.9639803e-11,8.669546e-11,22.028502,35.04222,7.2621864e-09,0.028576773,1.44490375e-11,81.69476,252.57526,8.240579e-07
306,0.0,0.0,8.576627e-11,1.7270882e-10,25.957054,35.018528,8.4552525e-09,0.047986113,1.9986846e-11,24.12902,252.57526,-9.3516076e-07
309,0.0,0.0,7.98721e-11,1.563659e-10,26.219336,35.626553,7.674905e-09,0.04481178,2.7508145e-11,39.179462,252.57526,-1.0183017e-07
310,0.0,0.0,4.480766e-11,8.1507544e-11,26.004803,35.752502,4.706623e-09,0.013395442,3.0802402e-11,48.18756,252.57526,4.2685915e-07
311,0.0,0.0,6.7208086e-11,1.2240663e-10,24.716286,35.809883,9.00306e-09,0.041559473,3.5970046e-11,61.294876,252.57526,7.8232097e-07
312,0.0,0.0,6.935887e-11,1.2372726e-10,23.386267,35.706894,9.454152e-09,0.047084626,3.636383e-11,63.11103,252.57526,4.6166926e-07
313,0.0,0.0,5.96762e-11,1.0301756e-10,22.28856,35.570675,8.105726e-09,0.040100273,3.3069998e-11,63.15172,252.57526,8.257055e-07
314,0.0,0.0,6.370143e-11,1.0859097e-10,21.071964,35.373737,8.892281e-09,0.050393056,2.993858e-11,84.18712,252.57526,1.6414888e-06
315,2.1963851e-11,0.0,1.721211e-10,0.013048237,24.3772,35.04582,1.4652282e-08,0.08282966,3.0375535e-11,5.7576547,252.57526,-8.7775e-07
317,0.0,0.0,4.2848246e-11,7.7187146e-11,25.267382,35.54319,4.637548e-09,0.01131027,5.1785267e-11,53.601948,252.57526,9.2364013e-07
318,0.0,0.0,6.376201e-11,1.0934766e-10,24.900677,35.466854,1.3694092e-08,0.044239633,6.802976e-11,86.889786,252.57526,9.901366e-07
319,0.0,0.0,4.6047027e-11,8.044127e-11,24.984692,35.506348,6.285993e-09,0.02361971,6.828493e-11,60.837975,252.57526,7.824413e-07
320,0.0,0.0,4.195506e-11,7.4965915e-11,24.643694,35.4686,4.8136295e-09,0.01192199,5.7032424e-11,41.36751,252.57526,6.9842105e-07
321,0.0,0.0,5.6430204e-11,9.8973385e-11,23.265158,35.454166,6.8479302e-09,0.033637412,4.9998453e-11,57.001358,252.57526,7.9357335e-07
322,0.0,0.0,6.733299e-11,1.1784264e-10,22.409418,35.391235,8.423374e-09,0.047942355,4.2200833e-11,62.911667,252.57526,6.860118e-07
323,0.0,0.0,6.686154e-11,1.1682226e-10,22.081717,35.376587,8.222997e-09,0.049219415,3.4017573e-11,72.021034,252.57526,2.9034663e-07
324,0.0,0.0,5.5777147e-11,9.7092244e-11,23.140823,35.746803,7.611726e-09,0.034075625,3.1209785e-11,86.83731,268.4477,8.6986876e-07
325,0.0,0.0,8.027169e-11,1.5870186e-10,26.194242,35.773613,7.633048e-09,0.04263874,3.2015824e-11,38.979893,268.4477,-9.936377e-07
329,0.0,0.0,4.091788e-11,7.53268e-11,27.810286,34.32283,3.9748973e-09,0.00545742,1.2921931e-11,71.58798,268.4477,8.43692e-07
330,0.0,0.0,5.8338924e-11,1.08116655e-10,27.559189,34.7502,1.4937838e-08,0.028545775,1.6146685e-11,93.26903,268.4477,8.713033e-07
331,0.0,0.0,5.0056882e-11,9.013216e-11,27.171774,34.93305,1.2198011e-08,0.02390369,1.6552173e-11,94.719864,268.4477,5.6401785e-07
332,0.0,0.0,4.1577623e-11,7.3094156e-11,27.032581,35.03509,9.2604875e-09,0.015453819,1.5093584e-11,96.81672,268.4477,6.454207e-07
333,0.0,0.0,3.889421e-11,6.782605e-11,26.809084,35.13087,8.028196e-09,0.011680105,1.42933235e-11,95.47557,268.4477,5.997167e-07
334,0.0,0.0,3.6462094e-11,6.340232e-11,26.45556,35.252186,6.9532207e-09,0.00835694,1.3573632e-11,93.375496,268.4477,6.35404e-07
335,0.0,0.0,3.463774e-11,6.035213e-11,26.50105,35.236797,6.7213426e-09,0.0046632076,1.2659645e-11,78.16288,268.4477,4.6728428e-07
336,0.0,0.0,2.9270242e-11,5.166704e-11,26.550407,35.208664,3.5337264e-09,1.4012486e-09,1.0274985e-11,64.29702,268.4477,6.7044493e-07
337,0.0,0.0,2.8379776e-11,4.9989044e-11,26.178877,35.130203,3.2345011e-09,5.4911825e-10,9.501952e-12,65.15164,268.4477,6.254667e-07
338,0.0,0.0,2.3851449e-11,4.142602e-11,25.626179,35.035755,2.5960705e-09,1.061787e-10,8.198409e-12,65.347336,268.4477,8.955254e-07
339,0.0,0.0,2.3735349e-11,4.125194e-11,25.326244,34.996334,2.561173e-09,9.317646e-11,7.471389e-12,56.622097,268.4477,7.27091e-07
340,0.0,0.0,2.8252577e-11,4.9453636e-11,24.308163,35.019924,3.1411347e-09,1.3932601e-10,7.9364605e-12,65.504166,268.4477,8.654978e-07
341,0.0,0.0,4.1004568e-11,7.206019e-11,23.017698,35.215588,5.4124074e-09,0.013263371,1.5498991e-11,85.0459,268.4477,1.0417973e-06
342,0.0,0.0,8.473656e-11,1.6685855e-10,25.27358,35.21439,8.362754e-09,0.049111325,3.6098846e-11,42.79625,268.4477,-1.0678567e-06
345,0.0,0.0,5.5527274e-11,1.02696546e-10,26.237831,35.76969,5.4627627e-09,0.023949105,2.6857195e-11,50.940887,268.4477,6.2094364e-07
346,0.0,0.0,3.090644e-11,5.5212078e-11,26.44919,35.854095,3.2028329e-09,1.5973853e-10,2.990965e-11,54.46068,268.4477,5.458842e-07
347,0.0,0.0,2.5439562e-11,4.4877695e-11,27.104914,35.95024,2.6500488e-09,1.04790496e-10,2.7728842e-11,40.407253,268.4477,2.4090411e-07
348,0.0,0.0,2.9362207e-11,5.2325023e-11,26.440073,35.703777,3.1119705e-09,1.4762336e-10,2.644167e-11,35.58456,268.4477,7.630161e-07
349,0.0,0.0,3.7012383e-11,6.5944944e-11,23.47169,35.60949,4.320152e-09,0.0022738532,2.511062e-11,64.96125,268.4477,1.4456053e-06
350,0.0,0.0,5.0955077e-11,8.91358e-11,21.953854,35.478317,6.010613e-09,0.029456606,2.9233366e-11,83.77011,268.4477,9.888081e-07
351,2.3155197e-11,7.24e-43,1.721945e-10,0.011835199,23.64139,35.24728,1.5486375e-08,0.09799477,4.66013e-11,54.934464,268.4477,-1.2621992e-06
353,0.0,0.0,3.8403117e-11,6.933597e-11,25.49583,35.56396,4.1381387e-09,0.0032836327,5.1945875e-11,73.96048,268.4477,1.0922381e-06
354,0.0,0.0,5.831911e-11,1.0251571e-10,25.23798,35.442272,8.598768e-09,0.03362907,6.1990024e-11,91.82233,268.4477,9.70525e-07
355,0.0,0.0,6.022206e-11,1.04435134e-10,25.059792,35.511654,9.914162e-09,0.042445596,7.013893e-11,109.72594,268.4477,1.3105434e-06
356,0.0,0.0,5.3716746e-11,9.2335174e-11,24.74495,35.55958,8.8717815e-09,0.03629643,6.627538e-11,105.58147,268.4477,1.3856072e-06
357,0.0,0.0,4.1701663e-11,7.361593e-11,24.336967,35.575634,4.975117e-09,0.013422384,4.898415e-11,81.12239,268.4477,1.0279373e-06
358,0.0,0.0,4.1245656e-11,7.35869e-11,24.043972,35.54539,4.687553e-09,0.010381171,3.6814045e-11,76.081604,268.4477,1.1680031e-06
359,0.0,0.0,4.466033e-11,7.955654e-11,23.760721,35.55031,5.084837e-09,0.016642854,2.8175916e-11,78.174286,268.4477,1.5315493e-06
360,0.0,0.0,4.247198e-11,7.6068145e-11,24.390562,35.99014,4.761759e-09,0.012065471,3.134845e-11,84.91942,282.73257,6.165742e-07
361,0.0,0.0,8.752762e-11,1.8325293e-10,27.030409,35.92258,7.867198e-09,0.043638926,4.1484594e-11,45.021496,282.73257,-1.0052147e-06
365,0.0,0.0,3.9221872e-11,7.260587e-11,28.46223,34.283726,3.7215429e-09,0.0017338755,1.0379358e-11,76.76127,282.73257,7.314128e-07
366,0.0,0.0,3.3662417e-11,6.094401e-11,28.080105,34.689777,3.2989318e-09,2.5742405e-10,8.1777736e-12,83.921265,282.73257,8.223626e-07
367,0.0,0.0,3.6761972e-11,6.6296905e-11,27.796436,34.951134,4.848213e-09,0.0030622378,9.92301e-12,88.94519,282.73257,8.4198155e-07
368,0.0,0.0,3.4543632e-11,6.1635086e-11,27.628958,35.061295,4.85865e-09,0.00044737343,9.805754e-12,91.66939,282.73257,9.76775e-07
369,0.0,0.0,3.442992e-11,6.156189e-11,27.282488,35.1745,4.553837e-09,0.000105504856,1.0039452e-11,89.07723,282.73257,7.362162e-07
370,0.0,0.0,3.6401538e-11,6.560264e-11,27.079489,35.266796,4.5089483e-09,0.0020791725,1.0139926e-11,87.173454,282.73257,6.0097784e-07
371,0.0,0.0,3.4717035e-11,6.28549e-11,26.992126,35.27463,3.8113463e-09,5.9803064e-08,9.60016e-12,79.76685,282.73257,2.9566763e-07
372,0.0,0.0,4.022894e-11,7.140219e-11,26.652412,35.285233,6.903866e-09,0.010428874,1.27874e-11,90.009544,282.73257,5.976898e-07
373,0.0,0.0,4.005177e-11,7.052534e-11,26.17884,35.275173,7.6108915e-09,0.011482762,1.38283196e-11,92.825615,282.73257,6.4302185e-07
374,0.0,0.0,3.6565924e-11,6.3558755e-11,25.635696,35.192398,7.737623e-09,0.007821877,1.3355631e-11,91.76346,282.73257,6.8830235e-07
375,0.0,0.0,3.3162365e-11,5.8165476e-11,25.078867,35.177998,4.886447e-09,7.335361e-09,1.0874506e-11,85.10459,282.73257,1.013052e-06
376,0.0,0.0,3.2557235e-11,5.7590734e-11,24.485445,35.25375,4.0059884e-09,1.3038887e-09,1.0947986e-11,84.767715,282.73257,1.0902679e-06
377,0.0,0.0,3.622032e-11,6.408636e-11,23.916113,35.448734,4.3935846e-09,0.0032365725,1.8320805e-11,85.47991,282.73257,9.893987e-07
378,0.0,0.0,9.826881e-11,2.0825419e-10,25.265324,35.402267,9.44704e-09,0.056861557,3.711054e-11,51.395947,282.73257,-1.3158e-06
381,2.0374603e-11,0.0,2.3861438e-10,0.032134887,26.13671,35.770668,1.591775e-08,0.092923336,3.147311e-11,52.655533,282.73257,-2.7097792e-07
382,0.0,0.0,3.7362082e-11,6.8530195e-11,26.870852,35.910694,3.7723193e-09,3.3533815e-05,2.7722645e-11,70.44278,282.73257,5.968163e-07
383,0.0,0.0,3.6535223e-11,6.503423e-11,26.164515,36.059998,4.446401e-09,0.005908894,2.760778e-11,68.68024,282.73257,8.2010075e-07
384,0.0,0.0,3.142632e-11,5.584726e-11,25.245892,35.791378,3.4627545e-09,3.0617842e-10,2.3440784e-11,73.679985,282.73257,1.2738601e-06
385,0.0,0.0,3.489555e-11,6.226596e-11,23.696762,35.703743,3.9462043e-09,2.9558647e-10,2.2882309e-11,82.873634,282.73257,1.3113397e-06
386,0.0,0.0,6.3005885e-11,1.1280621e-10,22.778162,35.598015,7.011761e-09,0.039670028,2.9860656e-11,82.61146,282.73257,3.3848352e-07
387,5.062206e-11,1.732997e-12,1.8536166e-07,0.034129255,24.302536,35.421394,1.907163e-08,0.11071386,4.692673e-11,52.59018,282.73257,-1.4689763e-06
