,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
121,0.08615199,0.056412604,0.0031407967,1.8528389e-10,7.5262194,34.767334,8.376143e-07,0.30675521,2.7250094,3.6675346e-10,100.081665,151.89005,-2.1988731e-07
122,0.084976695,0.055416606,0.0030102164,1.8570784e-10,7.6106415,34.773693,8.259994e-07,0.30514842,2.696361,3.6506217e-10,103.580536,151.89005,-2.3065888e-07
123,0.082999475,0.05374703,0.0035348348,1.8807488e-10,7.8523407,34.78971,8.01838e-07,0.30114922,2.6387472,3.6345504e-10,111.04838,151.89005,-3.739123e-07
124,0.0806013,0.05146034,0.003806796,1.891734e-10,8.092691,34.80607,7.939083e-07,0.29607755,2.5692775,3.678143e-10,121.85632,151.89005,-3.583109e-07
125,0.0729822,0.044434972,1.0083678e-09,1.849263e-10,8.346002,34.825077,7.587794e-07,0.28767648,2.3940659,3.6530828e-10,159.84198,151.89005,-4.5764165e-07
126,0.053697206,0.021341603,4.0701997e-10,1.559942e-10,8.128467,34.853264,7.639522e-07,0.26281396,2.0298042,3.7704617e-10,253.90906,151.89005,-1.2320163e-06
127,0.06047212,0.03062725,3.794362e-10,1.5531879e-10,7.392232,34.84239,7.8989854e-07,0.28767395,2.2147279,3.7438508e-10,209.6436,151.89005,2.8123668e-07
128,0.07321974,0.04417723,4.117394e-10,1.617112e-10,6.9286737,34.821304,8.0127575e-07,0.30618918,2.512588,3.6922015e-10,143.15767,151.89005,-3.096239e-06
129,0.079377055,0.04924117,3.1650937e-10,1.4912611e-10,5.4929,34.770527,8.889017e-07,0.32544792,2.7831118,3.7026818e-10,97.84305,151.89005,-2.2683557e-07
130,0.07771224,0.047208875,2.658352e-10,1.3930809e-10,4.6418047,34.718517,9.183791e-07,0.33467072,2.8560956,3.6677583e-10,89.08645,151.89005,-8.619975e-08
131,0.07216416,0.041821472,2.3443816e-10,1.3207847e-10,4.047684,34.65697,9.042774e-07,0.3396295,2.8581538,3.5521358e-10,87.20738,151.89005,-9.0670255e-08
132,0.06913115,0.038723882,2.206317e-10,1.2785957e-10,3.6927333,34.616737,9.1779646e-07,0.34237182,2.8534136,3.5384395e-10,87.590614,151.89005,6.434175e-08
133,0.06758501,0.037022747,2.124132e-10,1.248207e-10,3.4211369,34.588577,9.4499603e-07,0.3447959,2.8533645,3.5635972e-10,88.23545,151.89005,-2.434192e-07
134,0.07049302,0.039096016,2.2151267e-10,1.249764e-10,3.6256363,34.622356,1.0158748e-06,0.34055486,2.803433,3.817674e-10,99.09918,151.89005,-3.9920246e-07
135,0.07093787,0.039259356,2.3297408e-10,1.265984e-10,4.0397415,34.660927,1.0375181e-06,0.33420607,2.719167,3.964801e-10,113.23257,151.89005,-3.395856e-07
136,0.07331663,0.041634444,2.4472693e-10,1.2900399e-10,4.312953,34.682514,1.0475413e-06,0.33217618,2.7053115,4.043619e-10,116.89852,151.89005,-3.7294456e-07
137,0.07534936,0.043887872,2.4944707e-10,1.308778e-10,4.332055,34.66157,1.0341556e-06,0.3339662,2.7497904,3.994297e-10,109.941086,151.89005,-1.5898343e-07
138,0.07586223,0.04462183,2.4177563e-10,1.3050808e-10,4.049893,34.598633,1.0194558e-06,0.3387644,2.8305016,3.8771208e-10,96.71661,151.89005,1.3763429e-07
139,0.076661356,0.04548334,2.5436986e-10,1.3373652e-10,4.360393,34.615223,1.0245856e-06,0.33488235,2.8111084,3.886455e-10,98.55925,151.89005,-2.0147684e-07
140,0.080451585,0.04880407,2.755553e-10,1.3658329e-10,4.6880426,34.669613,1.0956046e-06,0.33182094,2.7934666,4.095973e-10,104.71813,151.89005,-1.9873141e-07
141,0.08551449,0.053287067,2.8560093e-10,1.3776041e-10,4.641077,34.69265,1.1632293e-06,0.33483216,2.860879,4.2442333e-10,98.37992,151.89005,-2.648295e-07
142,0.086151846,0.054059215,3.1222977e-10,1.4232208e-10,5.0779295,34.718006,1.165858e-06,0.3297475,2.821739,4.2694448e-10,103.32827,151.89005,-5.8504486e-07
143,0.0871863,0.05539571,3.528255e-10,1.489061e-10,5.565181,34.728527,1.1327204e-06,0.32514587,2.7999296,4.2186232e-10,104.83044,151.89005,-3.8092526e-07
144,0.090329714,0.06140407,0.017183552,2.3334795e-10,8.816905,34.788853,7.4844763e-07,0.29863992,2.7761657,3.5164727e-10,121.578064,174.61905,-4.046547e-07
145,0.08928136,0.060792632,0.01987217,2.5054842e-10,9.232586,34.799313,7.023385e-07,0.29458383,2.750956,3.4294975e-10,122.15676,174.61905,-4.4444207e-07
146,0.08510141,0.057369497,0.021569997,2.6928265e-10,9.763053,34.815044,6.4518224e-07,0.2869393,2.6600728,3.3361436e-10,138.18515,174.61905,-4.0598817e-07
147,0.08824044,0.060765952,0.025751935,3.0798536e-10,10.096632,34.821033,5.8315374e-07,0.2884499,2.729954,3.2099917e-10,117.691734,174.61905,-3.7102808e-08
148,0.08580534,0.059024163,0.027987894,3.5118322e-10,10.577871,34.837193,4.959251e-07,0.28362823,2.694197,3.0474828e-10,116.50389,174.61905,-1.477427e-07
149,0.08216241,0.056040376,0.030335324,4.2119708e-10,11.189093,34.865856,3.9788202e-07,0.27653977,2.6297016,2.902013e-10,118.489746,174.61905,-1.0554868e-07
150,0.080398895,0.05440412,0.03127343,4.6062082e-10,11.449425,34.87766,3.4432793e-07,0.27347788,2.6006572,2.8437977e-10,118.4366,174.61905,-1.1589407e-07
151,0.081776656,0.055602644,0.031815086,4.663401e-10,11.461707,34.88479,3.546476e-07,0.27368003,2.6102037,2.884733e-10,119.0691,174.61905,-5.226707e-07
152,0.08728,0.060511578,0.031351514,4.2166093e-10,11.0154,34.861744,4.2870727e-07,0.28129613,2.7060359,2.9992012e-10,111.91553,174.61905,-8.133053e-07
153,0.09033169,0.063844346,0.032737106,5.025599e-10,11.014082,34.85494,3.9827046e-07,0.2860605,2.7879484,2.8706781e-10,96.25908,174.61905,-1.3774121e-07
154,0.087024674,0.060958903,0.031468924,4.7737825e-10,11.015678,34.853947,3.6970374e-07,0.28420252,2.754545,2.767934e-10,96.899864,174.61905,-1.9395355e-07
155,0.08034563,0.054559283,0.02851965,3.9672932e-10,10.993437,34.86019,3.6536295e-07,0.27837113,2.6442435,2.760797e-10,111.50827,174.61905,-9.0840786e-08
156,0.07898516,0.05316101,0.027221588,3.6745917e-10,10.901466,34.86625,3.7263504e-07,0.27742273,2.6174276,2.784427e-10,116.03932,174.61905,-9.562322e-08
157,0.07895405,0.053075034,0.02618659,3.4750092e-10,10.763878,34.868053,3.8323108e-07,0.27827632,2.6156156,2.8071617e-10,117.90945,174.61905,-9.36935e-08
158,0.07834439,0.052465297,0.025032062,3.3103348e-10,10.645499,34.872284,3.8809478e-07,0.27865872,2.6071532,2.814835e-10,119.92199,174.61905,-1.0596878e-07
159,0.07543348,0.049665082,0.023669621,3.1878372e-10,10.640923,34.88277,3.7319393e-07,0.27619347,2.5637054,2.7879005e-10,124.002014,174.61905,-1.1118695e-07
160,0.072054945,0.046510376,0.02143544,3.0143363e-10,10.571782,34.885967,3.7771315e-07,0.27461794,2.5053241,2.8008595e-10,140.19072,174.61905,-7.476211e-08
