Core,Latitude (N),Longitude (E),Depth (m),Basin,Age (ka),F. profunda (%),Time period,NPP(mg C/m2/day)
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RE5-036 ,46.9167,-18.5833,4500,NAtl,21,0,LGM,470.2110864
RN87-PC4,25.345,127.4816,2200,WPac,4.05405,45.2607,MLH,165.8386923
RN87-PC4,25.345,127.4816,2200,WPac,20.2703,25.0711,LGM,263.986589
RN87-PC4,25.345,127.4816,2200,WPac,21.6216,25.0711,LGM,263.986589
RN89-PC3,24.75,127.0166,2255,WPac,0.669216,47.7064,MLH,156.7576934
RN89-PC3,24.75,127.0166,2255,WPac,5.35373,45.5046,MLH,164.9099517
RN89-PC3,24.75,127.0166,2255,WPac,19.4073,22.1101,LGM,282.6128238
SAN-76,-24.43,-42.28,1682,SAtl,0.147059,48.6897,MLH,153.2483702
SAN-76,-24.43,-42.28,1682,SAtl,2.46324,43.9606,MLH,170.8782802
SAN-76,-24.43,-42.28,1682,SAtl,4.00735,45.3793,MLH,165.3864269
SAN-76,-24.43,-42.28,1682,SAtl,5.44118,26.6207,MLH,254.7333837
SAN-76,-24.43,-42.28,1682,SAtl,19.7059,42.069,LGM,178.4854689
SAN-76,-24.43,-42.28,1682,SAtl,21.3971,35.9212,LGM,205.6273433
SAN-76,-24.43,-42.28,1682,SAtl,21.9485,33.399,LGM,217.9228974
SAN-76,-24.43,-42.28,1682,SAtl,22.3897,46.798,LGM,160.0710761
SAN-76,-24.43,-42.28,1682,SAtl,23.0147,45.5369,LGM,164.787348
SAN-76,-24.43,-42.28,1682,SAtl,23.4926,46.1675,LGM,162.4119065
SCS90-36,18,111.5,2050,SCS,1.13573,35.4962,MLH,207.6494879
SCS90-36,18,111.5,2050,SCS,2.06864,33.3969,MLH,217.9334352
SCS90-36,18,111.5,2050,SCS,2.67707,30.5344,MLH,232.7817155
SCS90-36,18,111.5,2050,SCS,3.28549,35.1145,MLH,209.4825561
SCS90-36,18,111.5,2050,SCS,4.0156,30.7252,MLH,231.7612713
SCS90-36,18,111.5,2050,SCS,4.70515,28.8168,MLH,242.1725219
SCS90-36,18,111.5,2050,SCS,5.27301,38.3588,MLH,194.4038513
SCS90-36,18,111.5,2050,SCS,21.3354,35.8779,LGM,205.83246
SCS90-36,18,111.5,2050,SCS,23.8908,38.3588,LGM,194.4038513
Site502B,17.08,-66.72,3050,NAtl,1.2,86.5,MLH,64.16421191
Site502B,17.08,-66.72,3050,NAtl,5.1,82.2,MLH,70.84233453
Site502B,17.08,-66.72,3050,NAtl,20.9,60.1,LGM,117.8400354
SK 17,15.25,72.96,840,Ind,0.976027,33.1606,MLH,219.1224446
SK 17,15.25,72.96,840,Ind,1.33562,32.6425,MLH,221.7521629
SK 17,15.25,72.96,840,Ind,1.38699,34.9741,MLH,210.1608733
SK 17,15.25,72.96,840,Ind,1.43836,39.3782,MLH,189.8938346
SK 17,15.25,72.96,840,Ind,1.48973,43.2642,MLH,173.6404347
SK 17,15.25,72.96,840,Ind,1.5411,34.1969,MLH,213.9557017
SK 17,15.25,72.96,840,Ind,1.69521,33.6788,MLH,216.5234132
SK 17,15.25,72.96,840,Ind,1.84932,37.5648,MLH,197.9907334
SK 17,15.25,72.96,840,Ind,1.90068,35.4922,MLH,207.668614
SK 17,15.25,72.96,840,Ind,2.15753,38.601,MLH,193.3227055
SK 17,15.25,72.96,840,Ind,2.2089,28.2383,MLH,245.4199507
SK 17,15.25,72.96,840,Ind,2.41438,32.6425,MLH,221.7521629
SK 17,15.25,72.96,840,Ind,2.82534,30.3109,MLH,233.9827627
SK 17,15.25,72.96,840,Ind,2.87671,35.7513,MLH,206.433352
SK 17,15.25,72.96,840,Ind,2.97945,35.7513,MLH,206.433352
SK 17,15.25,72.96,840,Ind,3.03082,42.7461,MLH,175.7243172
SK 17,15.25,72.96,840,Ind,3.08219,48.7047,MLH,153.1954492
SK 17,15.25,72.96,840,Ind,3.13356,43.0052,MLH,174.6790673
SK 17,15.25,72.96,840,Ind,3.39041,37.8238,MLH,196.8134909
SK 17,15.25,72.96,840,Ind,3.54452,37.8238,MLH,196.8134909
SK 17,15.25,72.96,840,Ind,3.85274,34.1969,MLH,213.9557017
SK 17,15.25,72.96,840,Ind,3.95548,35.2332,MLH,208.9107867
SK 17,15.25,72.96,840,Ind,4.2637,34.456,MLH,212.6830425
SK 17,15.25,72.96,840,Ind,4.67466,37.5648,MLH,197.9907334
SK 17,15.25,72.96,840,Ind,4.72603,45.5959,MLH,164.5636322
SK 17,15.25,72.96,840,Ind,5.23973,29.2746,MLH,239.6331322
SK 17,15.25,72.96,840,Ind,5.39384,35.2332,MLH,208.9107867
SK 17,15.25,72.96,840,Ind,5.85616,24.3523,MLH,268.3921841
SK 17,15.25,72.96,840,Ind,19.161,17.3575,LGM,315.2955668
SK 17,15.25,72.96,840,Ind,19.2123,22.7979,LGM,278.1722892
SK 17,15.25,72.96,840,Ind,19.5205,14.2487,LGM,338.692722
SK 17,15.25,72.96,840,Ind,19.6747,16.8394,LGM,319.0794718
SK 17,15.25,72.96,840,Ind,20.0856,22.5389,LGM,279.8361805
SK 17,15.25,72.96,840,Ind,20.2397,19.9482,LGM,297.0372151
SK 17,15.25,72.96,840,Ind,20.4452,20.4663,LGM,293.5147052
SK 17,15.25,72.96,840,Ind,20.4452,17.8756,LGM,311.5565345
SK 17,15.25,72.96,840,Ind,20.6507,13.9896,LGM,340.7194017
SK 17,15.25,72.96,840,Ind,20.8048,19.4301,LGM,300.6019991
SK 17,15.25,72.96,840,Ind,20.8562,14.7668,LGM,334.6762271
SK 17,15.25,72.96,840,Ind,21.1644,18.6528,LGM,306.0306075
SK 17,15.25,72.96,840,Ind,21.3185,26.943,LGM,252.8499456
SK 17,15.25,72.96,840,Ind,21.524,19.4301,LGM,300.6019991
SK 17,15.25,72.96,840,Ind,21.6781,20.9845,LGM,290.0333003
SK 17,15.25,72.96,840,Ind,21.8322,17.3575,LGM,315.2955668
SK 17,15.25,72.96,840,Ind,22.089,25.9067,LGM,258.9559323
SK 17,15.25,72.96,840,Ind,22.3973,17.3575,LGM,315.2955668
SK 17,15.25,72.96,840,Ind,22.5514,22.0207,LGM,283.1951846
SK 17,15.25,72.96,840,Ind,22.7055,23.3161,LGM,274.872862
SK 17,15.25,72.96,840,Ind,23.0137,10.8808,LGM,366.0031848
SK 17,15.25,72.96,840,Ind,23.2192,9.58549,LGM,377.0838777
SK 17,15.25,72.96,840,Ind,23.2705,13.7306,LGM,342.7574194
SK 17,15.25,72.96,840,Ind,23.3219,11.1399,LGM,363.8261112
SK 17,15.25,72.96,840,Ind,23.6815,13.9896,LGM,340.7194017
SK 17,15.25,72.96,840,Ind,23.887,18.9119,LGM,304.210265
SK-128A-30,15,71.68,2000,Ind,1.03774,59.8964,MLH,118.3937739
SK-128A-30,15,71.68,2000,Ind,1.91083,57.7953,MLH,124.2624364
SK-128A-30,15,71.68,2000,Ind,3.82166,67.2441,MLH,99.96589635
SK-128A-30,15,71.68,2000,Ind,4.49686,62.1762,MLH,112.3390804
SK-128A-30,15,71.68,2000,Ind,19.3711,53.2642,LGM,137.9275
SK-128A-30,15,71.68,2000,Ind,19.586,48.3465,LGM,154.4642089
SK-128A-30,15,71.68,2000,Ind,20.5414,23.1496,LGM,275.9286934
SK-128A-30,15,71.68,2000,Ind,22.4522,28.2677,LGM,245.2538674
SK-128A-30,15,71.68,2000,Ind,23.8854,40.8661,LGM,183.4982237
SO139_74KL,-6.543,103.83367,1690,Ind,1.85,50,MLH,148.6938014
SO139_74KL,-6.543,103.83367,1690,Ind,2.7,55.2,MLH,131.9145999
SO139_74KL,-6.543,103.83367,1690,Ind,3.975,52.9,MLH,139.0890255
SO139_74KL,-6.543,103.83367,1690,Ind,4.825,57.2,MLH,125.9774649
SO139_74KL,-6.543,103.83367,1690,Ind,5.675,57.1,MLH,126.2678729
SO139_74KL,-6.543,103.83367,1690,Ind,22.858,50.6,LGM,146.653646
SU90/08,43.5,-30.4,3080,NAtl,3.04569,39.1824,MLH,190.7518965
SU90/08,43.5,-30.4,3080,NAtl,3.04569,39.1824,MLH,190.7518965
SU90/08,43.5,-30.4,3080,NAtl,4.56853,47.5472,MLH,157.333377
SU90/08,43.5,-30.4,3080,NAtl,4.56853,47.5472,MLH,157.333377
SU90/08,43.5,-30.4,3080,NAtl,5.32995,46.2264,MLH,162.1917891
SU90/08,43.5,-30.4,3080,NAtl,19.4162,17.8302,LGM,311.8823978
SU90/08,43.5,-30.4,3080,NAtl,20.5584,26.4151,LGM,255.9421798
SU90/08,43.5,-30.4,3080,NAtl,20.9391,14.5283,LGM,336.5192129
SU90/08,43.5,-30.4,3080,NAtl,22.4619,29.0566,LGM,240.8390273
SU90/08,43.5,-30.4,3080,NAtl,22.8426,25.3145,LGM,262.5112164
SU90/08,43.5,-30.4,3080,NAtl,23.6041,37.6415,LGM,197.641374
TR7532,14.82,-70.92,4000,NAtl,5.6,89.4,MLH,60.0195679
TR7532,14.82,-70.92,4000,NAtl,22.3,80.4,LGM,73.84020002
TY93-929,13.7,53.25,2490,Ind,0.658472,12.11576417,MLH,355.7420659
TY93-929,13.7,53.25,2490,Ind,2.63389,34.74444524,MLH,211.2751468
TY93-929,13.7,53.25,2490,Ind,3.95083,30.7654948,MLH,231.5463378
TY93-929,13.7,53.25,2490,Ind,5.04829,41.25591519,MLH,181.8585452
TY93-929,13.7,53.25,2490,Ind,5.70676,28.93593016,MLH,241.5091352
TY93-929,13.7,53.25,2490,Ind,19.0957,5.798934961,LGM,411.4371612
TY93-929,13.7,53.25,2490,Ind,19.3152,19.68179492,LGM,298.8649019
TY93-929,13.7,53.25,2490,Ind,20.1932,21.17275581,LGM,288.7787993
TY93-929,13.7,53.25,2490,Ind,20.4126,26.9663887,LGM,252.7138112
TY93-929,13.7,53.25,2490,Ind,21.0711,21.56046354,LGM,286.2122574
TY93-929,13.7,53.25,2490,Ind,21.5101,14.30530315,LGM,338.2515793
TY93-929,13.7,53.25,2490,Ind,22.6076,30.7654948,LGM,231.5463378
TY93-929,13.7,53.25,2490,Ind,22.827,22.76151064,LGM,278.4054663
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-100 ,21.3,-22.68,4579,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-47 ,61.6,-28.22,1558,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-82 ,52.583,-21.93,3974,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-83 ,49.867,-24.25,3871,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-84 ,46,-16.92,4513,NAtl,21,0,LGM,470.2110864
V23-87 ,34.083,-19.7,5127,NAtl,21,0,LGM,470.2110864
