,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
155,0.21834481,0.114902444,3.9347828e-10,2.3766655e-10,3.819887,34.944214,7.878557e-07,0.3200312,2.8148105,6.0982985e-10,174.58888,180.49728,-2.339755e-07
156,0.21886982,0.105474696,3.6019768e-10,2.1355835e-10,3.7242095,34.94434,8.1578065e-07,0.31902614,2.741058,6.140837e-10,194.4907,180.49728,-3.14995e-07
157,0.21582624,0.09554932,3.440735e-10,1.9489856e-10,3.782295,34.94948,8.28415e-07,0.31478256,2.6587076,6.142516e-10,212.183,180.49728,-3.21711e-07
158,0.21390507,0.084541574,3.356663e-10,1.8115974e-10,3.9267747,34.958076,8.3410316e-07,0.31252426,2.5739632,6.126979e-10,243.87283,180.49728,-2.860143e-07
159,0.21085644,0.075626336,3.4238296e-10,1.7552393e-10,4.0779715,34.967484,8.431443e-07,0.30709103,2.5087724,6.1176025e-10,264.42435,180.49728,-2.8096684e-07
160,0.209836,0.06585484,3.4685352e-10,1.6992129e-10,4.2727666,34.978058,8.2875135e-07,0.3040342,2.4411466,6.050996e-10,297.3752,180.49728,-5.352806e-07
161,0.20748924,0.05932715,3.9165474e-10,1.7710775e-10,4.7121677,34.96089,7.041948e-07,0.31281525,2.4333613,5.7131033e-10,322.7206,180.49728,-3.1499985e-06
164,0.24255396,0.14999433,3.5892025e-10,3.0347383e-10,2.635223,34.815296,6.633137e-07,0.34427196,3.2238731,5.9857913e-10,99.163574,180.49728,-4.882307e-07
165,0.23477641,0.12245945,2.74612e-10,2.0267668e-10,2.0334542,34.845127,7.433757e-07,0.3395021,2.9931486,6.4115474e-10,138.2373,180.49728,-8.3389786e-08
166,0.23862468,0.108012505,2.328702e-10,1.720434e-10,1.2846459,34.82265,7.7765657e-07,0.34565124,2.9566858,6.4849776e-10,145.66197,180.49728,-4.029266e-08
167,0.2376487,0.09545747,2.1337236e-10,1.5291858e-10,0.93290013,34.788532,7.6097336e-07,0.3456669,2.8932765,6.532762e-10,154.41711,180.49728,-9.891926e-08
