,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
212,0.11778567,0.08426477,0.10731642,0.050877415,14.071009,34.94692,5.1441634e-07,0.23062874,2.4740112,3.123422e-10,180.12363,196.12956,-2.9183593e-07
213,0.11803902,0.080622494,0.10202827,0.042882863,13.86976,34.937996,5.306483e-07,0.23179977,2.4403393,3.145313e-10,200.31593,196.12956,-3.7896763e-07
214,0.12054893,0.08062459,0.09883544,0.040793307,13.668192,34.928486,5.482645e-07,0.23446836,2.442015,3.168965e-10,206.12611,196.12956,-2.0470509e-08
215,0.122638434,0.08093189,0.09771334,0.041830763,13.619771,34.92193,5.4966455e-07,0.23574656,2.4469903,3.154486e-10,207.07744,196.12956,-7.038497e-08
216,0.10923702,0.079303324,0.11990377,0.08880965,16.146599,34.996185,2.9170258e-07,0.22587016,2.537463,2.448506e-10,148.44843,216.34259,1.8052083e-07
217,0.09265355,0.061488148,0.109695956,0.08595428,16.651007,35.014133,2.2885663e-07,0.21919094,2.4341109,2.2302116e-10,135.88799,216.34259,1.2496128e-07
218,0.059062894,0.0291433,0.08650904,0.06597808,17.511835,35.089252,1.6324113e-07,0.19830877,2.174458,2.1177322e-10,132.96115,216.34259,2.574908e-07
219,0.025300253,8.385312e-06,0.058064304,0.0330969,18.240904,35.18658,1.1975051e-07,0.17494822,1.8741032,2.2056028e-10,138.91124,216.34259,-9.113455e-08
220,0.0070975297,1.387139e-09,0.038273007,0.019375589,18.590414,35.132233,8.7946475e-08,0.16333418,1.7633823,2.2608725e-10,111.30068,216.34259,8.2788927e-07
221,0.011003483,1.6621136e-09,0.050186895,0.033622712,19.533653,35.071457,8.7486434e-08,0.16041619,1.7813945,2.2800827e-10,109.17492,216.34259,4.5627985e-08
222,2.655136e-09,7.6458073e-10,0.03366509,0.013445416,20.105421,35.047806,6.6743475e-08,0.14684092,1.6313686,2.1915292e-10,104.451035,216.34259,1.8986157e-08
223,3.2072362e-06,8.1488544e-10,0.044271387,0.022875924,20.480978,35.080235,6.8349095e-08,0.14799324,1.6540266,2.1300488e-10,109.368675,216.34259,-3.54625e-07
224,0.0013842821,1.0836311e-09,0.0528483,0.029363569,20.772676,35.138863,7.751862e-08,0.1492965,1.6719309,2.0205296e-10,114.28232,216.34259,3.1231312e-07
225,0.0002766713,8.896829e-10,0.0539,0.019468216,20.505222,35.177258,8.792276e-08,0.1490747,1.6390419,2.009128e-10,135.23355,216.34259,3.0400267e-07
226,0.0024076267,1.1971408e-09,0.050400928,0.01722467,19.92978,35.18023,9.451394e-08,0.15324949,1.6609027,2.0081872e-10,138.08678,216.34259,1.9984603e-07
227,0.003820172,1.2711538e-09,0.04540006,0.015379111,19.380905,35.170853,9.698306e-08,0.15650873,1.6841073,1.9921663e-10,134.93393,216.34259,2.1193361e-07
228,0.007093737,1.4063056e-09,0.04474838,0.016611768,18.8683,35.15539,1.0104788e-07,0.16090131,1.7214888,1.9826712e-10,132.9907,216.34259,2.000643e-07
