Latitude,Longitude,Sample depth - upper (m),Symbiosis,Spinose,Prop
19.733,66.083,0.8,Undetermined,Undetermined,0
17.617,63.883,0.6,Undetermined,Undetermined,0.003
-26.11,161.2266667,0.42,Yes,No,0.2748
-31.58433333,164.4486667,0.4,Yes,No,0.3184
-36.47333333,165.4421667,0.31,Yes,No,0.3182
-40.5078,167.6745,0.38,Yes,No,0.24
-43.9167,150.0505556,0.19,Yes,No,0.1789
-44.88333333,106.5166667,0.39,Yes,No,0.153
-41.02,100.0116667,0.22,Yes,No,0.169
-39.895,85.41,0.82,Yes,No,0.129
-39.515,83.72333333,0.55,Yes,No,0.13
-38.54166667,79.89833333,0.62,Yes,No,0.154
-38.54833333,79.91833333,0.73,Yes,No,0.178
-46.05,90.16666667,0.5,Yes,No,0.134
-42.18333333,94.88333333,0.49,Yes,No,0.175
-47.11666667,95.08333333,0.59,Yes,No,0.049
2.688888889,127.7361111,2.8675,Yes,No,0.74
15.32,72.34,1.9,Yes,No,0.264
10.13,95.03,1.51,Yes,No,0.356
11.46,94.09,2.61,Yes,No,0.308
18.22,91.01,0.52,Yes,No,0.494
18.28,89.51,1.81,Yes,No,0.386
7.3,76.43,6.72,Yes,No,0.335
10.28,75.14,3.11,Yes,No,0.223
20.42,59.34,3.41,Yes,No,0.094
-3.95,60.6,0.3,Yes,No,0.327
12.7,90.017,0.7,Yes,No,0.441
13.05,89.583,0.6,Yes,No,0.44
15.167,90.567,0.6,Yes,No,0.516
12.767,96.067,2.9,Yes,No,0.193
-5.857,90.52,0.7,Yes,No,0.468
-14.1,120.5,0.9,Yes,No,0.405
-17.67,117.95,0.9,Yes,No,0.397
11.95,88.733,0.7,Yes,No,0.436
13.273,57.348,1,Yes,No,0.302
16.54,59.755,1,Yes,No,0.316
20.937,64.033,0.7,Yes,No,0.266
21.148,65.118,0.85,Yes,No,0.104
17.488,67.423,0.4,Yes,No,0.294
19.733,66.083,0.8,Yes,No,0.256
17.617,63.883,0.6,Yes,No,0.276
15.32,72.34,1.9,No,No,0.024
10.13,95.03,1.51,No,No,0.029
11.46,94.09,2.61,No,No,0.046
18.22,91.01,0.52,No,No,0.026
18.28,89.51,1.81,No,No,0.022
7.3,76.43,6.72,No,No,0.059
10.28,75.14,3.11,No,No,0.044
20.42,59.34,3.41,No,No,0.026
-3.95,60.6,0.3,No,No,0.076
12.7,90.017,0.7,No,No,0.037
13.05,89.583,0.6,No,No,0.06
15.167,90.567,0.6,No,No,0.015
12.767,96.067,2.9,No,No,0.046
-5.857,90.52,0.7,No,No,0.063
-14.1,120.5,0.9,No,No,0.027
-17.67,117.95,0.9,No,No,0.057
11.95,88.733,0.7,No,No,0.078
13.273,57.348,1,No,No,0.016
16.54,59.755,1,No,No,0.048
20.937,64.033,0.7,No,No,0.019
21.148,65.118,0.85,No,No,0
17.488,67.423,0.4,No,No,0.012
19.733,66.083,0.8,No,No,0.011
17.617,63.883,0.6,No,No,0.022
-26.11,161.2266667,0.42,No,No,0.1357
-31.58433333,164.4486667,0.4,No,No,0.22929999996
-36.47333333,165.4421667,0.31,No,No,0.3873
-40.5078,167.6745,0.38,No,No,0.465
-43.9167,150.0505556,0.19,No,No,0.25621168
-24.88,163.52,0.4,No,No,0.0523
-44.88333333,106.5166667,0.39,No,No,0.355
-41.02,100.0116667,0.22,No,No,0.435
-39.895,85.41,0.82,No,No,0.529
-39.515,83.72333333,0.55,No,No,0.587
-38.54166667,79.89833333,0.62,No,No,0.567
-38.54833333,79.91833333,0.73,No,No,0.557
-46.05,90.16666667,0.5,No,No,0.635
-42.18333333,94.88333333,0.49,No,No,0.328
-47.11666667,95.08333333,0.59,No,No,0.854
2.688888889,127.7361111,2.8675,No,No,0.066
8.983333333,51.73333333,0.58,Yes,No,0.460992907801419
-45.5235,174.948,2.52,Yes,No,0.03125
-43.23333333,105.5833333,0.3,Yes,No,0.163333333333333
-45.037,114.348,0.31,Yes,No,0.21
-33.61666667,113.5833333,0.24,Yes,No,0.662207357859532
-29.7,97.58333333,0.22,Yes,No,0.580645161290323
-30.35333333,86.485,0.355,Yes,No,0.384
-16.922,115.5413333,0.39,Yes,No,0.650717703349282
-19.88733333,112.254,0.8,Yes,No,0.621621621621622
-42.88333333,42.35,0.7,Yes,No,0.0333333333333333
-29.68,113.7,0.19,Yes,No,0.768382352941177
-31.28333333,114.5516667,0.8,Yes,No,0.641843971631206
-31.28333333,114.5516667,0.9,Yes,No,0.746575342465753
19.56833333,59.595,1.6,Yes,No,0.42
19.07666667,60.42166667,0.5,Yes,No,0.508333333333333
-14.53,157.97,0.3,Yes,No,0.533707865168539
-43.51666667,79.86666667,0.74,Yes,No,0.0266666666666667
-39.71666667,82.25,0.4,Yes,No,0.147157190635452
-30.06666667,94.41666667,0.2,Yes,No,0.257028112449799
-33.06666667,110.55,0.1,Yes,No,0.4
-25.48333333,110.0166667,0.29,Yes,No,0.850909090909091
-19.05833333,112.75,0.6,Yes,No,0.515151515151515
-25.88333333,157.8666667,0.4,Yes,No,0.45045045045045
-24.88,163.52,0.5,Yes,No,0.315068493150685
9.133333333,90.03333333,0.7,Yes,No,0.711382113821138
-14.51666667,177.1,0.4,Yes,No,0.58477508650519
-35.51666667,44.75,0.25,Yes,No,0.412751677852349
-39.01666667,47.88333333,0.7,Yes,No,0.147651006711409
-10.92333333,88.315,0.2,Yes,No,0.654450261780105
-0.833333333,89.95,0.4,Yes,No,0.626865671641791
1.466666667,90.16666667,0.4,Yes,No,0.617647058823529
-31.5,32.6,0.6,Yes,No,0.649193548387097
-32.11666667,36.01666667,0.3,Yes,No,0.515873015873016
-13.21666667,65.61666667,0.53,Yes,No,0.57
-10.508,57.72,0.4,Yes,No,0.350877192982456
15.033,66.097,0.3,Yes,No,0.727699530516432
-23.77216667,108.5006667,0.29,Yes,No,0.664921465968586
-45.15,146.28,0.985,Yes,No,0.135566188197767
-46.45,145.24,0.25,Yes,No,0.142857142857143
-44.53,149.05,0.69,Yes,No,0.158730158730159
-4.33223,117.59584,5.99,Yes,No,0.675
-8.455833333,128.238,0.52,Yes,No,0.601823708206687
-11.35444,122.03799,5.79,Yes,No,0.636363636363637
-9.09764,111.00721,8.3,Yes,No,0.483204134366925
-42.25,144.75,0.73,Yes,No,0.171662125340599
-43.8,145.5,0.2,Yes,No,0.235849056603774
-45.87,145.99,0.3,Yes,No,0.167682926829268
-46.87,145.98,0.5,Yes,No,0.177514792899408
-29.64166667,32.85833333,0.29,Yes,No,0.651063829787234
-28.425,43.78333333,0.35,Yes,No,0.508849557522124
8.65,58.56666667,0.7,Yes,No,0.596774193548387
10.25,57.18333333,0.4,Yes,No,0.547794117647059
-33.01666667,85.78333333,0.4,Yes,No,0.321678321678322
-32.433,46.567,0.3,Yes,No,0.445692883895131
-25.63333333,87.11666667,0.4,Yes,No,0.392857142857143
8.116666667,73.25,0.8,Yes,No,0.607476635514019
6.7,59.33333333,0.3,Yes,No,0.51931330472103
6.866666667,60.66666667,0.6,Yes,No,0.540772532188841
-5.333333333,40.43333333,0.7,Yes,No,0.593607305936073
-6.983333333,41.18333333,0.4,Yes,No,0.603015075376885
-10.23333333,43.81666667,0.3,Yes,No,0.622549019607843
-21.8,69.23333333,0.3,Yes,No,0.418300653594771
-22.3,68,0.3,Yes,No,0.392156862745098
-14.95,147.92,0.3,Yes,No,0.493392070484582
-18.2,151.45,0.5,Yes,No,0.417218543046358
-13.52,146.88,0.4,Yes,No,0.521739130434783
-12.87,146.2,0.3,Yes,No,0.721428571428571
1.016666667,160.4833333,0.39,Yes,No,0.623513870541612
3.25,159.1833333,0.52,Yes,No,0.69672131147541
-14.1,120.5,0.89,Yes,No,0.566666666666667
5.116666667,77.58333333,0.8,Yes,No,0.676691729323308
3.083333333,76.25,0.8,Yes,No,0.74031007751938
-6,69.817,0.4,Yes,No,0.631336405529954
-6.266666667,63.43333333,0.2,Yes,No,0.6
-27.283,74.867,0.3,Yes,No,0.289940828402367
-22.73333333,112.5833333,0.4,Yes,No,0.785714285714286
-33.3765,161.6125,0.75,Yes,No,0.397752808988764
-33.53,166.53,0.935,Yes,No,0.303747534516765
-14.53,157.97,0.3,No,No,0.0112359550561798
-25.88333333,157.8666667,0.4,No,No,0.0540540540540541
-24.88,163.52,0.5,No,No,0.10958904109589
-45.15,146.28,0.985,No,No,0.338118022328549
-46.45,145.24,0.25,No,No,0.536507936507937
-44.53,149.05,0.69,No,No,0.498412698412698
-14.95,147.92,0.3,No,No,0.0220264317180617
-18.2,151.45,0.5,No,No,0.0794701986754967
-13.52,146.88,0.4,No,No,0.0869565217391304
-12.87,146.2,0.3,No,No,0.1
-33.53,166.53,0.935,No,No,0.447731755424063
8.983333333,51.73333333,0.58,No,Yes,0.141843971631206
-45.5235,174.948,2.52,No,Yes,0.00551470588235294
-40.28333333,168.34,0.61,No,Yes,0.330188679245283
-45.0667,147.2283,0.6,No,Yes,0.380952380952381
-43.23333333,105.5833333,0.3,No,Yes,0.523333333333333
-45.037,114.348,0.31,No,Yes,0.516666666666667
-33.61666667,113.5833333,0.24,No,Yes,0.123745819397993
-29.7,97.58333333,0.22,No,Yes,0.108870967741935
-30.35333333,86.485,0.355,No,Yes,0.2
-38.8533,141.0633,0.4,No,Yes,0.215151515151515
-44.2606,149.9963889,0.3,No,Yes,0.431122448979592
-46.01666667,96.46666667,1.12,No,Yes,0.0276497695852535
-16.922,115.5413333,0.39,No,Yes,0.00956937799043062
-19.88733333,112.254,0.8,No,Yes,0.0378378378378378
-40.39666667,177.9966667,3.9,No,Yes,0.19620253164557
-45.995,172.025,0.59,No,Yes,0.0719424460431655
-42.88333333,42.35,0.7,No,Yes,0.06
-29.68,113.7,0.19,No,Yes,0.0514705882352941
-31.28333333,114.5516667,0.8,No,Yes,0.0886524822695036
-31.28333333,114.5516667,0.9,No,Yes,0.0993150684931507
19.56833333,59.595,1.6,No,Yes,0.348
19.07666667,60.42166667,0.5,No,Yes,0.275
-14.53,157.97,0.3,No,Yes,0.0842696629213483
-43.51666667,79.86666667,0.74,No,Yes,0.253333333333333
-39.71666667,82.25,0.4,No,Yes,0.321070234113712
-30.06666667,94.41666667,0.2,No,Yes,0.321285140562249
-33.06666667,110.55,0.1,No,Yes,0.320754716981132
-25.48333333,110.0166667,0.29,No,Yes,0.0218181818181818
-19.05833333,112.75,0.6,No,Yes,0.0606060606060606
-25.88333333,157.8666667,0.4,No,Yes,0.102102102102102
-24.88,163.52,0.5,No,Yes,0.0776255707762557
9.133333333,90.03333333,0.7,No,Yes,0.134146341463415
-14.51666667,177.1,0.4,No,Yes,0.0449826989619377
-35.51666667,44.75,0.25,No,Yes,0.161073825503356
-39.01666667,47.88333333,0.7,No,Yes,0.258389261744966
-10.92333333,88.315,0.2,No,Yes,0.0471204188481675
-0.833333333,89.95,0.4,No,Yes,0.104477611940299
1.466666667,90.16666667,0.4,No,Yes,0.0980392156862745
-31.5,32.6,0.6,No,Yes,0.108870967741935
-32.11666667,36.01666667,0.3,No,Yes,0.166666666666667
-13.21666667,65.61666667,0.53,No,Yes,0.05
-10.508,57.72,0.4,No,Yes,0.223684210526316
15.033,66.097,0.3,No,Yes,0.0657276995305164
-38.86166667,140.1,0.505,No,Yes,0.436708860759494
-23.77216667,108.5006667,0.29,No,Yes,0.0471204188481675
-45.15,146.28,0.985,No,Yes,0.330143540669856
-46.45,145.24,0.25,No,Yes,0.304761904761905
-44.53,149.05,0.69,No,Yes,0.342857142857143
-35.31,177.9966667,1.39,No,Yes,0.115288220551378
-4.33223,117.59584,5.99,No,Yes,0.165625
-8.455833333,128.238,0.52,No,Yes,0.0729483282674772
-11.35444,122.03799,5.79,No,Yes,0.0578512396694215
-9.09764,111.00721,8.3,No,Yes,0.157622739018088
-42.25,144.75,0.73,No,Yes,0.29700272479564
-43.8,145.5,0.2,No,Yes,0.440251572327044
-45.87,145.99,0.3,No,Yes,0.353658536585366
-46.87,145.98,0.5,No,Yes,0.357988165680473
-45.075,179.4983333,1.3,No,Yes,0.0581039755351682
-29.64166667,32.85833333,0.29,No,Yes,0.0340425531914894
-28.425,43.78333333,0.35,No,Yes,0.101769911504425
8.65,58.56666667,0.7,No,Yes,0.112903225806452
10.25,57.18333333,0.4,No,Yes,0.102941176470588
-33.01666667,85.78333333,0.4,No,Yes,0.307692307692308
-32.433,46.567,0.3,No,Yes,0.161048689138577
-25.63333333,87.11666667,0.4,No,Yes,0.0416666666666667
8.116666667,73.25,0.8,No,Yes,0.0841121495327103
6.7,59.33333333,0.3,No,Yes,0.150214592274678
6.866666667,60.66666667,0.6,No,Yes,0.128755364806867
-5.333333333,40.43333333,0.7,No,Yes,0.0730593607305936
-6.983333333,41.18333333,0.4,No,Yes,0.0954773869346734
-10.23333333,43.81666667,0.3,No,Yes,0.102941176470588
-21.8,69.23333333,0.3,No,Yes,0.0326797385620915
-22.3,68,0.3,No,Yes,0.0457516339869281
-14.95,147.92,0.3,No,Yes,0.0484581497797357
-18.2,151.45,0.5,No,Yes,0.0794701986754967
-13.52,146.88,0.4,No,Yes,0.0597826086956522
-12.87,146.2,0.3,No,Yes,0.0214285714285714
1.016666667,160.4833333,0.39,No,Yes,0.00792602377807133
3.25,159.1833333,0.52,No,Yes,0.00204918032786885
-14.1,120.5,0.89,No,Yes,0
5.116666667,77.58333333,0.8,No,Yes,0.176691729323308
3.083333333,76.25,0.8,No,Yes,0.0697674418604651
-6,69.817,0.4,No,Yes,0.0875576036866359
-6.266666667,63.43333333,0.2,No,Yes,0.0428571428571429
-27.283,74.867,0.3,No,Yes,0.0828402366863906
-22.73333333,112.5833333,0.4,No,Yes,0.0252100840336134
-33.3765,161.6125,0.75,No,Yes,0.110112359550562
-33.53,166.53,0.935,No,Yes,0.136094674556213
8.983333333,51.73333333,0.58,Yes,Yes,0.0638297872340426
-45.5235,174.948,2.52,Yes,Yes,0
-40.28333333,168.34,0.61,Yes,Yes,0.00943396226415094
-45.0667,147.2283,0.6,Yes,Yes,0.0126984126984127
-43.23333333,105.5833333,0.3,Yes,Yes,0
-45.037,114.348,0.31,Yes,Yes,0.00666666666666667
-33.61666667,113.5833333,0.24,Yes,Yes,0.0702341137123746
-29.7,97.58333333,0.22,Yes,Yes,0.0524193548387097
-30.35333333,86.485,0.355,Yes,Yes,0.12
-38.8533,141.0633,0.4,Yes,Yes,0.0606060606060606
-44.2606,149.9963889,0.3,Yes,Yes,0.0076530612244898
-16.922,115.5413333,0.39,Yes,Yes,0.210526315789474
-19.88733333,112.254,0.8,Yes,Yes,0.194594594594595
-40.39666667,177.9966667,3.9,Yes,Yes,0.0126582278481013
-45.995,172.025,0.59,Yes,Yes,0
-42.88333333,42.35,0.7,Yes,Yes,0
-29.68,113.7,0.19,Yes,Yes,0.0845588235294118
-31.28333333,114.5516667,0.8,Yes,Yes,0.134751773049645
-31.28333333,114.5516667,0.9,Yes,Yes,0.0376712328767123
19.56833333,59.595,1.6,Yes,Yes,0.176
19.07666667,60.42166667,0.5,Yes,Yes,0.175
-14.53,157.97,0.3,Yes,Yes,0.303370786516854
-43.51666667,79.86666667,0.74,Yes,Yes,0.00333333333333333
-39.71666667,82.25,0.4,Yes,Yes,0.123745819397993
-30.06666667,94.41666667,0.2,Yes,Yes,0.104417670682731
-33.06666667,110.55,0.1,Yes,Yes,0.0905660377358491
-25.48333333,110.0166667,0.29,Yes,Yes,0.0763636363636364
-19.05833333,112.75,0.6,Yes,Yes,0.307359307359307
-25.88333333,157.8666667,0.4,Yes,Yes,0.372372372372372
-24.88,163.52,0.5,Yes,Yes,0.470319634703196
9.133333333,90.03333333,0.7,Yes,Yes,0.113821138211382
-14.51666667,177.1,0.4,Yes,Yes,0.314878892733564
-35.51666667,44.75,0.25,Yes,Yes,0.134228187919463
-39.01666667,47.88333333,0.7,Yes,Yes,0.0167785234899329
-10.92333333,88.315,0.2,Yes,Yes,0.204188481675393
-0.833333333,89.95,0.4,Yes,Yes,0.134328358208955
1.466666667,90.16666667,0.4,Yes,Yes,0.196078431372549
-31.5,32.6,0.6,Yes,Yes,0.120967741935484
-32.11666667,36.01666667,0.3,Yes,Yes,0.170634920634921
-13.21666667,65.61666667,0.53,Yes,Yes,0.215
-10.508,57.72,0.4,Yes,Yes,0.342105263157895
15.033,66.097,0.3,Yes,Yes,0.122065727699531
-38.86166667,140.1,0.505,Yes,Yes,0
-23.77216667,108.5006667,0.29,Yes,Yes,0.172774869109948
-45.15,146.28,0.985,Yes,Yes,0.186602870813397
-46.45,145.24,0.25,Yes,Yes,0.0158730158730159
-44.53,149.05,0.69,Yes,Yes,0
-35.31,177.9966667,1.39,Yes,Yes,0.0476190476190476
-4.33223,117.59584,5.99,Yes,Yes,0.11875
-8.455833333,128.238,0.52,Yes,Yes,0.191489361702128
-11.35444,122.03799,5.79,Yes,Yes,0.152892561983471
-9.09764,111.00721,8.3,Yes,Yes,0.062015503875969
-42.25,144.75,0.73,Yes,Yes,0.00272479564032698
-43.8,145.5,0.2,Yes,Yes,0.0125786163522013
-45.87,145.99,0.3,Yes,Yes,0
-46.87,145.98,0.5,Yes,Yes,0
-45.075,179.4983333,1.3,Yes,Yes,0
-29.64166667,32.85833333,0.29,Yes,Yes,0.195744680851064
-28.425,43.78333333,0.35,Yes,Yes,0.221238938053097
8.65,58.56666667,0.7,Yes,Yes,0.0846774193548387
10.25,57.18333333,0.4,Yes,Yes,0.0882352941176471
-33.01666667,85.78333333,0.4,Yes,Yes,0.0314685314685315
-32.433,46.567,0.3,Yes,Yes,0.0898876404494382
-25.63333333,87.11666667,0.4,Yes,Yes,0.386904761904762
8.116666667,73.25,0.8,Yes,Yes,0.200934579439252
6.7,59.33333333,0.3,Yes,Yes,0.107296137339056
6.866666667,60.66666667,0.6,Yes,Yes,0.0772532188841202
-5.333333333,40.43333333,0.7,Yes,Yes,0.187214611872146
-6.983333333,41.18333333,0.4,Yes,Yes,0.155778894472362
-10.23333333,43.81666667,0.3,Yes,Yes,0.122549019607843
-21.8,69.23333333,0.3,Yes,Yes,0.372549019607843
-22.3,68,0.3,Yes,Yes,0.366013071895425
-14.95,147.92,0.3,Yes,Yes,0.383259911894273
-18.2,151.45,0.5,Yes,Yes,0.370860927152318
-13.52,146.88,0.4,Yes,Yes,0.298913043478261
-12.87,146.2,0.3,Yes,Yes,0.135714285714286
1.016666667,160.4833333,0.39,Yes,Yes,0.293262879788639
3.25,159.1833333,0.52,Yes,Yes,0.192622950819672
-14.1,120.5,0.89,Yes,Yes,0.266666666666667
5.116666667,77.58333333,0.8,Yes,Yes,0.101503759398496
3.083333333,76.25,0.8,Yes,Yes,0.0852713178294574
-6,69.817,0.4,Yes,Yes,0.129032258064516
-6.266666667,63.43333333,0.2,Yes,Yes,0.204761904761905
-27.283,74.867,0.3,Yes,Yes,0.266272189349112
-22.73333333,112.5833333,0.4,Yes,Yes,0.121848739495798
-33.3765,161.6125,0.75,Yes,Yes,0.0876404494382022
-33.53,166.53,0.935,Yes,Yes,0.100591715976331
8.983333333,51.73333333,0.58,Undetermined,Undetermined,0
-45.5235,174.948,2.52,Undetermined,Undetermined,0
-40.28333333,168.34,0.61,Undetermined,Undetermined,0
-43.23333333,105.5833333,0.3,Undetermined,Undetermined,0.00333333333333333
-45.037,114.348,0.31,Undetermined,Undetermined,0
-33.61666667,113.5833333,0.24,Undetermined,Undetermined,0
-29.7,97.58333333,0.22,Undetermined,Undetermined,0
-30.35333333,86.485,0.355,Undetermined,Undetermined,0
-38.8533,141.0633,0.4,Undetermined,Undetermined,0
-44.2606,149.9963889,0.3,Undetermined,Undetermined,0
-16.922,115.5413333,0.39,Undetermined,Undetermined,0
-19.88733333,112.254,0.8,Undetermined,Undetermined,0
-40.39666667,177.9966667,3.9,Undetermined,Undetermined,0
-45.995,172.025,0.59,Undetermined,Undetermined,0
-42.88333333,42.35,0.7,Undetermined,Undetermined,0
-29.68,113.7,0.19,Undetermined,Undetermined,0
-31.28333333,114.5516667,0.8,Undetermined,Undetermined,0.0106382978723404
-31.28333333,114.5516667,0.9,Undetermined,Undetermined,0
19.56833333,59.595,1.6,Undetermined,Undetermined,0.004
19.07666667,60.42166667,0.5,Undetermined,Undetermined,0
-14.53,157.97,0.3,Undetermined,Undetermined,0.0112359550561798
-43.51666667,79.86666667,0.74,Undetermined,Undetermined,0
-39.71666667,82.25,0.4,Undetermined,Undetermined,0
-30.06666667,94.41666667,0.2,Undetermined,Undetermined,0.0120481927710843
-33.06666667,110.55,0.1,Undetermined,Undetermined,0
-25.48333333,110.0166667,0.29,Undetermined,Undetermined,0
-19.05833333,112.75,0.6,Undetermined,Undetermined,0
-25.88333333,157.8666667,0.4,Undetermined,Undetermined,0
-24.88,163.52,0.5,Undetermined,Undetermined,0.0091324200913242
9.133333333,90.03333333,0.7,Undetermined,Undetermined,0.0040650406504065
-14.51666667,177.1,0.4,Undetermined,Undetermined,0.0103806228373702
-35.51666667,44.75,0.25,Undetermined,Undetermined,0
-39.01666667,47.88333333,0.7,Undetermined,Undetermined,0
-10.92333333,88.315,0.2,Undetermined,Undetermined,0
-0.833333333,89.95,0.4,Undetermined,Undetermined,0
1.466666667,90.16666667,0.4,Undetermined,Undetermined,0
-31.5,32.6,0.6,Undetermined,Undetermined,0.0241935483870968
-32.11666667,36.01666667,0.3,Undetermined,Undetermined,0.00396825396825397
-13.21666667,65.61666667,0.53,Undetermined,Undetermined,0
-10.508,57.72,0.4,Undetermined,Undetermined,0
15.033,66.097,0.3,Undetermined,Undetermined,0.0140845070422535
-38.86166667,140.1,0.505,Undetermined,Undetermined,0
-23.77216667,108.5006667,0.29,Undetermined,Undetermined,0.00523560209424084
-45.15,146.28,0.985,Undetermined,Undetermined,0
-46.45,145.24,0.25,Undetermined,Undetermined,0
-44.53,149.05,0.69,Undetermined,Undetermined,0
-35.31,177.9966667,1.39,Undetermined,Undetermined,0.0025062656641604
-4.33223,117.59584,5.99,Undetermined,Undetermined,0
-11.35444,122.03799,5.79,Undetermined,Undetermined,0
-9.09764,111.00721,8.3,Undetermined,Undetermined,0
-42.25,144.75,0.73,Undetermined,Undetermined,0
-43.8,145.5,0.2,Undetermined,Undetermined,0
-45.87,145.99,0.3,Undetermined,Undetermined,0
-46.87,145.98,0.5,Undetermined,Undetermined,0
-45.075,179.4983333,1.3,Undetermined,Undetermined,0
-29.64166667,32.85833333,0.29,Undetermined,Undetermined,0.00425531914893617
-28.425,43.78333333,0.35,Undetermined,Undetermined,0.00442477876106195
8.65,58.56666667,0.7,Undetermined,Undetermined,0
10.25,57.18333333,0.4,Undetermined,Undetermined,0.00735294117647059
-33.01666667,85.78333333,0.4,Undetermined,Undetermined,0.0034965034965035
-32.433,46.567,0.3,Undetermined,Undetermined,0.00749063670411985
-25.63333333,87.11666667,0.4,Undetermined,Undetermined,0
8.116666667,73.25,0.8,Undetermined,Undetermined,0.00934579439252336
6.7,59.33333333,0.3,Undetermined,Undetermined,0
6.866666667,60.66666667,0.6,Undetermined,Undetermined,0.00429184549356223
-5.333333333,40.43333333,0.7,Undetermined,Undetermined,0.0091324200913242
-6.983333333,41.18333333,0.4,Undetermined,Undetermined,0
-10.23333333,43.81666667,0.3,Undetermined,Undetermined,0
-21.8,69.23333333,0.3,Undetermined,Undetermined,0.0065359477124183
-22.3,68,0.3,Undetermined,Undetermined,0.0326797385620915
-14.95,147.92,0.3,Undetermined,Undetermined,0.013215859030837
-18.2,151.45,0.5,Undetermined,Undetermined,0.0198675496688742
-13.52,146.88,0.4,Undetermined,Undetermined,0.00543478260869565
-12.87,146.2,0.3,Undetermined,Undetermined,0
1.016666667,160.4833333,0.39,Undetermined,Undetermined,0
3.25,159.1833333,0.52,Undetermined,Undetermined,0
-14.1,120.5,0.89,Undetermined,Undetermined,0
5.116666667,77.58333333,0.8,Undetermined,Undetermined,0
3.083333333,76.25,0.8,Undetermined,Undetermined,0.00387596899224806
-6,69.817,0.4,Undetermined,Undetermined,0.0138248847926267
-6.266666667,63.43333333,0.2,Undetermined,Undetermined,0.0142857142857143
-27.283,74.867,0.3,Undetermined,Undetermined,0.0414201183431953
-22.73333333,112.5833333,0.4,Undetermined,Undetermined,0
-33.3765,161.6125,0.75,Undetermined,Undetermined,0
-33.53,166.53,0.935,Undetermined,Undetermined,0
-40.28333333,168.34,0.61,Yes,No,0.216981132075472
-45.0667,147.2283,0.6,Yes,No,0.225396825396825
-38.8533,141.0633,0.4,Yes,No,0.293939393939394
-44.2606,149.9963889,0.3,Yes,No,0.135204081632653
-46.01666667,96.46666667,1.12,Yes,No,0.00460829493087558
-40.39666667,177.9966667,3.9,Yes,No,0.284810126582279
-45.995,172.025,0.59,Yes,No,0.00719424460431655
-38.86166667,140.1,0.505,Yes,No,0.142405063291139
-35.31,177.9966667,1.39,Yes,No,0.305764411027569
-45.075,179.4983333,1.3,Yes,No,0.305810397553517
8.983333333,51.73333333,0.58,No,No,0.333333333333333
-45.5235,174.948,2.52,No,No,0.944852941176471
-43.23333333,105.5833333,0.3,No,No,0.31
-45.037,114.348,0.31,No,No,0.266666666666667
-33.61666667,113.5833333,0.24,No,No,0.123745819397993
-29.7,97.58333333,0.22,No,No,0.258064516129032
-16.922,115.5413333,0.39,No,No,0.129186602870813
-19.88733333,112.254,0.8,No,No,0.118918918918919
-42.88333333,42.35,0.7,No,No,0.906666666666667
-29.68,113.7,0.19,No,No,0.0294117647058824
-31.28333333,114.5516667,0.8,No,No,0.124113475177305
-31.28333333,114.5516667,0.9,No,No,0.0650684931506849
19.56833333,59.595,1.6,No,No,0.052
19.07666667,60.42166667,0.5,No,No,0.0416666666666667
-43.51666667,79.86666667,0.74,No,No,0.716666666666667
-39.71666667,82.25,0.4,No,No,0.408026755852843
-30.06666667,94.41666667,0.2,No,No,0.305220883534137
-33.06666667,110.55,0.1,No,No,0.188679245283019
-25.48333333,110.0166667,0.29,No,No,0.0363636363636364
-19.05833333,112.75,0.6,No,No,0.116883116883117
9.133333333,90.03333333,0.7,No,No,0.0365853658536585
-14.51666667,177.1,0.4,No,No,0.0449826989619377
-35.51666667,44.75,0.25,No,No,0.291946308724832
-39.01666667,47.88333333,0.7,No,No,0.577181208053691
-10.92333333,88.315,0.2,No,No,0.0942408376963351
-0.833333333,89.95,0.4,No,No,0.134328358208955
1.466666667,90.16666667,0.4,No,No,0.0882352941176471
-31.5,32.6,0.6,No,No,0.0967741935483871
-32.11666667,36.01666667,0.3,No,No,0.142857142857143
-13.21666667,65.61666667,0.53,No,No,0.165
-10.508,57.72,0.4,No,No,0.0833333333333333
15.033,66.097,0.3,No,No,0.0704225352112676
-23.77216667,108.5006667,0.29,No,No,0.0732984293193717
-4.33223,117.59584,5.99,No,No,0.040625
-8.455833333,128.238,0.52,No,No,0.133738601823708
-11.35444,122.03799,5.79,No,No,0.152892561983471
-9.09764,111.00721,8.3,No,No,0.297157622739018
-42.25,144.75,0.73,No,No,0.493188010899183
-43.8,145.5,0.2,No,No,0.248427672955975
-45.87,145.99,0.3,No,No,0.371951219512195
-46.87,145.98,0.5,No,No,0.366863905325444
-29.64166667,32.85833333,0.29,No,No,0.114893617021277
-28.425,43.78333333,0.35,No,No,0.163716814159292
