Event,Latitude,Longitude,Elevation [m],SST (1-12) [°C],Symbiosis,Spinose,Depth [m],Relative_Abundance
V27-254,20.183,-26.62,-4850,22.932,Yes,No,0,0.2821
V27-254,20.183,-26.62,-4850,22.932,Yes,Yes,0,1.0001
V27-266,35.583,-43.9,-4804,21.485,No,No,0,0.21809999999999996
V27-266,35.583,-43.9,-4804,21.485,No,Yes,0,0.0665
V27-266,35.583,-43.9,-4804,21.485,Yes,No,0,0.46399999999999997
V27-266,35.583,-43.9,-4804,21.485,Yes,Yes,0,0.6369
V27-28,58.183,-44.62,-2308,5.663,No,No,0,0.8356999999999999
V27-28,58.183,-44.62,-2308,5.663,No,Yes,0,0.1092
V27-28,58.183,-44.62,-2308,5.663,Yes,No,0,0.05310000000000001
V27-28,58.183,-44.62,-2308,5.663,Yes,Yes,0,0.002
V27-30,59.15,-41.07,-2759,6.023,No,No,0,0.7649999999999999
V27-30,59.15,-41.07,-2759,6.023,No,Yes,0,0.1439
V27-30,59.15,-41.07,-2759,6.023,Yes,No,0,0.09119999999999999
V27-30,59.15,-41.07,-2759,6.023,Yes,Yes,0,0
V27-32,60.703,-37.275,-2953,7.113,No,No,0,0.6745
V27-32,60.703,-37.275,-2953,7.113,No,Yes,0,0.18420000000000003
V27-32,60.703,-37.275,-2953,7.113,Yes,No,0,0.1432
V27-32,60.703,-37.275,-2953,7.113,Yes,Yes,0,0
V27-33,61.933,-33.27,-2946,7.929,No,No,0.01,0.6481
V27-33,61.933,-33.27,-2946,7.929,No,Yes,0.01,0.1723
V27-33,61.933,-33.27,-2946,7.929,Yes,No,0.01,0.1795
V27-33,61.933,-33.27,-2946,7.929,Yes,Yes,0.01,0
V27-38,61.367,-11.5,-1317,9.963,No,No,0.02,0.6977
V27-38,61.367,-11.5,-1317,9.963,No,Yes,0.02,0.10769999999999999
V27-38,61.367,-11.5,-1317,9.963,Yes,No,0.02,0.2422
V27-38,61.367,-11.5,-1317,9.963,Yes,Yes,0.02,0.0062
V27-7,42.783,-54.33,-4612,15.417,No,No,0,0.2986
V27-7,42.783,-54.33,-4612,15.417,No,Yes,0,0.10300000000000001
V27-7,42.783,-54.33,-4612,15.417,Yes,No,0,0.7900000000000001
V27-7,42.783,-54.33,-4612,15.417,Yes,Yes,0,0.0182
V28-124,12.267,-81.7,-452,27.801,No,No,0,0.0466
V28-124,12.267,-81.7,-452,27.801,No,Yes,0,0.006500000000000001
V28-124,12.267,-81.7,-452,27.801,Yes,No,0,0.1576
V28-124,12.267,-81.7,-452,27.801,Yes,Yes,0,1.3176
V28-134,6.9,-85.43,-2434,27.382,No,No,0.01,0.053899999999999997
V28-134,6.9,-85.43,-2434,27.382,No,Yes,0.01,0.0702
V28-134,6.9,-85.43,-2434,27.382,Yes,No,0.01,0.6779000000000001
V28-134,6.9,-85.43,-2434,27.382,Yes,Yes,0.01,0.30450000000000005
V28-144,5.3,-87.3,-1919,27.096,No,No,0.01,0.0513
V28-144,5.3,-87.3,-1919,27.096,No,Yes,0.01,0.1593
V28-144,5.3,-87.3,-1919,27.096,Yes,No,0.01,0.4972
V28-144,5.3,-87.3,-1919,27.096,Yes,Yes,0.01,0.4253
V28-146,3.683,-88.45,-1968,26.056,No,No,0.01,0.05219999999999999
V28-146,3.683,-88.45,-1968,26.056,No,Yes,0.01,0.10210000000000001
V28-146,3.683,-88.45,-1968,26.056,Yes,No,0.01,0.514
V28-146,3.683,-88.45,-1968,26.056,Yes,Yes,0.01,0.45189999999999997
V28-147,3.033,-86.27,-1823,26.057,No,No,0.01,0.0438
V28-147,3.033,-86.27,-1823,26.057,No,Yes,0.01,0.1232
V28-147,3.033,-86.27,-1823,26.057,Yes,No,0.01,0.59
V28-147,3.033,-86.27,-1823,26.057,Yes,Yes,0.01,0.35430000000000006
V28-148,3.7,-91.53,-2834,25.988,No,No,0.01,0.049100000000000005
V28-148,3.7,-91.53,-2834,25.988,No,Yes,0.01,0.028900000000000002
V28-148,3.7,-91.53,-2834,25.988,Yes,No,0.01,0.7139
V28-148,3.7,-91.53,-2834,25.988,Yes,Yes,0.01,0.2082
V28-152,7.3,-100.2,-3347,27.278,No,No,0.01,0
V28-152,7.3,-100.2,-3347,27.278,No,Yes,0.01,0.0176
V28-152,7.3,-100.2,-3347,27.278,Yes,No,0.01,0.8881999999999999
V28-152,7.3,-100.2,-3347,27.278,Yes,Yes,0.01,0.1117
V28-153,9.05,-102.7,-3272,27.519,No,No,0.01,0.0171
V28-153,9.05,-102.7,-3272,27.519,No,Yes,0.01,0.1039
V28-153,9.05,-102.7,-3272,27.519,Yes,No,0.01,0.7837
V28-153,9.05,-102.7,-3272,27.519,Yes,Yes,0.01,0.1533
V28-168,13.5,-119.7,-545,27.075,No,No,0.01,0.04050000000000001
V28-168,13.5,-119.7,-545,27.075,No,Yes,0.01,0.1124
V28-168,13.5,-119.7,-545,27.075,Yes,No,0.01,0.2816
V28-168,13.5,-119.7,-545,27.075,Yes,Yes,0.01,0.8053
V28-228,-8.633,167.9,-3786,29.217,No,No,0.01,0.0042
V28-228,-8.633,167.9,-3786,29.217,No,Yes,0.01,0.0074
V28-228,-8.633,167.9,-3786,29.217,Yes,No,0.01,0.4052
V28-228,-8.633,167.9,-3786,29.217,Yes,Yes,0.01,0.9505999999999999
V28-229,-8.4,167.77,-3669,29.217,No,No,0.01,0.008199999999999999
V28-229,-8.4,167.77,-3669,29.217,No,Yes,0.01,0.0434
V28-229,-8.4,167.77,-3669,29.217,Yes,No,0.01,0.33159999999999995
V28-229,-8.4,167.77,-3669,29.217,Yes,Yes,0.01,0.8645
V28-230,-5.5,166.75,-2992,29.2,No,No,0.01,0.005
V28-230,-5.5,166.75,-2992,29.2,No,Yes,0.01,0.0684
V28-230,-5.5,166.75,-2992,29.2,Yes,No,0.01,0.3570999999999999
V28-230,-5.5,166.75,-2992,29.2,Yes,Yes,0.01,0.9605999999999999
V28-231,-5.5,166.75,-2505,29.2,No,No,0.01,0.0087
V28-231,-5.5,166.75,-2505,29.2,No,Yes,0.01,0.11359999999999999
V28-231,-5.5,166.75,-2505,29.2,Yes,No,0.01,0.0611
V28-231,-5.5,166.75,-2505,29.2,Yes,Yes,0.01,1.3230000000000002
V28-232,-6.267,161.75,-2756,29.359,No,No,0.01,0.0030000000000000005
V28-232,-6.267,161.75,-2756,29.359,No,Yes,0.01,0.08690000000000002
V28-232,-6.267,161.75,-2756,29.359,Yes,No,0.01,0.34240000000000004
V28-232,-6.267,161.75,-2756,29.359,Yes,Yes,0.01,0.8969999999999999
V28-233,-6.317,161.38,-2334,29.359,No,No,0.01,0.002
V28-233,-6.317,161.38,-2334,29.359,No,Yes,0.01,0.038
V28-233,-6.317,161.38,-2334,29.359,Yes,No,0.01,0.36230000000000007
V28-233,-6.317,161.38,-2334,29.359,Yes,Yes,0.01,1.0230000000000001
V28-234,-7.133,158.97,-2719,29.451,No,No,0.02,0.003
V28-234,-7.133,158.97,-2719,29.451,No,Yes,0.02,0.08410000000000001
V28-234,-7.133,158.97,-2719,29.451,Yes,No,0.02,0.3353
V28-234,-7.133,158.97,-2719,29.451,Yes,Yes,0.02,0.9358
V28-235,-5.45,160.48,-1746,29.371,No,No,0.02,0.004
V28-235,-5.45,160.48,-1746,29.371,No,Yes,0.02,0.0959
V28-235,-5.45,160.48,-1746,29.371,Yes,No,0.02,0.3273
V28-235,-5.45,160.48,-1746,29.371,Yes,Yes,0.02,0.8861
V28-238,1.017,160.48,-3120,29.134,No,No,0.01,0.0146
V28-238,1.017,160.48,-3120,29.134,No,Yes,0.01,0.0021
V28-238,1.017,160.48,-3120,29.134,Yes,No,0.01,0.49420000000000003
V28-238,1.017,160.48,-3120,29.134,Yes,Yes,0.01,0.7725999999999997
V28-239,3.25,159.18,-3490,29.189,No,No,0.01,0.013300000000000001
V28-239,3.25,159.18,-3490,29.189,No,Yes,0.01,0
V28-239,3.25,159.18,-3490,29.189,Yes,No,0.01,0.43689999999999996
V28-239,3.25,159.18,-3490,29.189,Yes,Yes,0.01,0.9359000000000001
V28-243,11.067,138.53,-2129,28.813,No,No,0.01,0
V28-243,11.067,138.53,-2129,28.813,No,Yes,0.01,0.1082
V28-243,11.067,138.53,-2129,28.813,Yes,No,0.01,0
V28-243,11.067,138.53,-2129,28.813,Yes,Yes,0.01,1.5702
V28-246,14.367,142.72,-2745,28.646,No,No,0.01,0.0092
V28-246,14.367,142.72,-2745,28.646,No,Yes,0.01,0.09179999999999999
V28-246,14.367,142.72,-2745,28.646,Yes,No,0.01,0.3286
V28-246,14.367,142.72,-2745,28.646,Yes,Yes,0.01,0.9078999999999999
V28-248,14.517,144.85,-2547,28.569,No,No,0.01,0.008
V28-248,14.517,144.85,-2547,28.569,No,Yes,0.01,0.1611
V28-248,14.517,144.85,-2547,28.569,Yes,No,0.01,0.13049999999999998
V28-248,14.517,144.85,-2547,28.569,Yes,Yes,0.01,1.1754
V28-25,76.817,-1.35,-3136,1.535,No,No,0,0.9889999999999999
V28-25,76.817,-1.35,-3136,1.535,No,Yes,0,0
V28-25,76.817,-1.35,-3136,1.535,Yes,No,0,0.011000000000000001
V28-25,76.817,-1.35,-3136,1.535,Yes,Yes,0,0
V28-250,15.983,148.43,-2208,28.373,No,No,0.01,0.0227
V28-250,15.983,148.43,-2208,28.373,No,Yes,0.01,0.0456
V28-250,15.983,148.43,-2208,28.373,Yes,No,0.01,0.0414
V28-250,15.983,148.43,-2208,28.373,Yes,Yes,0.01,1.3196
V28-251,17.667,143.07,-2737,28.502,No,No,0.01,0.0183
V28-251,17.667,143.07,-2737,28.502,No,Yes,0.01,0.1306
V28-251,17.667,143.07,-2737,28.502,Yes,No,0.01,0.2214
V28-251,17.667,143.07,-2737,28.502,Yes,Yes,0.01,0.7203999999999999
V28-252,17.7,142.82,-42,28.523,No,No,0.01,0
V28-252,17.7,142.82,-42,28.523,No,Yes,0.01,0.028300000000000002
V28-252,17.7,142.82,-42,28.523,Yes,No,0.01,0.0189
V28-252,17.7,142.82,-42,28.523,Yes,Yes,0.01,1.2924
V28-255,20.1,142.45,-3261,28.025,No,No,0.01,0.0369
V28-255,20.1,142.45,-3261,28.025,No,Yes,0.01,0.06860000000000001
V28-255,20.1,142.45,-3261,28.025,Yes,No,0.01,0.10450000000000001
V28-255,20.1,142.45,-3261,28.025,Yes,Yes,0.01,1.3514999999999997
V28-259,25.5,135.75,-3532,25.678,No,No,0.01,0.17810000000000004
V28-259,25.5,135.75,-3532,25.678,No,Yes,0.01,0.0794
V28-259,25.5,135.75,-3532,25.678,Yes,No,0.01,0.7792
V28-259,25.5,135.75,-3532,25.678,Yes,Yes,0.01,0.33269999999999994
V28-260,25.9,135.33,-2343,25.678,No,No,0.01,0.1911
V28-260,25.9,135.33,-2343,25.678,No,Yes,0.01,0.0687
V28-260,25.9,135.33,-2343,25.678,Yes,No,0.01,0.4278
V28-260,25.9,135.33,-2343,25.678,Yes,Yes,0.01,0.7845999999999997
V28-261,27.95,132.57,-3047,24.987,No,No,0.01,0.0345
V28-261,27.95,132.57,-3047,24.987,No,Yes,0.01,0.16649999999999998
V28-261,27.95,132.57,-3047,24.987,Yes,No,0.01,0.6791000000000001
V28-261,27.95,132.57,-3047,24.987,Yes,Yes,0.01,0.4904
V28-262,29.65,130.83,-1717,24.34,No,No,0.01,0.01
V28-262,29.65,130.83,-1717,24.34,No,Yes,0.01,0.1841
V28-262,29.65,130.83,-1717,24.34,Yes,No,0.01,0.6006999999999999
V28-262,29.65,130.83,-1717,24.34,Yes,Yes,0.01,0.335
V28-28,73.483,-0.833,-2288,3.805,No,No,0,0.988
V28-28,73.483,-0.833,-2288,3.805,No,Yes,0,0
V28-28,73.483,-0.833,-2288,3.805,Yes,No,0,0.006
V28-28,73.483,-0.833,-2288,3.805,Yes,Yes,0,0.012
V28-29,72.183,5.267,-2547,5.744,No,No,0,0.9384
V28-29,72.183,5.267,-2547,5.744,No,Yes,0,0.0172
V28-29,72.183,5.267,-2547,5.744,Yes,No,0,0.044500000000000005
V28-29,72.183,5.267,-2547,5.744,Yes,Yes,0,0
V28-292,27.117,140.15,-3508,24.648,No,No,0.02,0.1496
V28-292,27.117,140.15,-3508,24.648,No,Yes,0.02,0.061900000000000004
V28-292,27.117,140.15,-3508,24.648,Yes,No,0.02,1.0001
V28-292,27.117,140.15,-3508,24.648,Yes,Yes,0.02,0.29530000000000006
V28-294,28.433,139.97,-2308,24.143,No,No,0.01,0.09690000000000001
V28-294,28.433,139.97,-2308,24.143,No,Yes,0.01,0.23809999999999998
V28-294,28.433,139.97,-2308,24.143,Yes,No,0.01,0.5005000000000001
V28-294,28.433,139.97,-2308,24.143,Yes,Yes,0.01,0.5267000000000001
V28-296,30.833,139.867,NA,23.344,No,No,0.01,0.11989999999999998
V28-296,30.833,139.867,NA,23.344,No,Yes,0.01,0.1148
V28-296,30.833,139.867,NA,23.344,Yes,No,0.01,0.9074999999999999
V28-296,30.833,139.867,NA,23.344,Yes,Yes,0.01,0.3122
V28-297,31.983,140.43,-2047,22.994,No,No,0.01,0.0823
V28-297,31.983,140.43,-2047,22.994,No,Yes,0.01,0.0782
V28-297,31.983,140.43,-2047,22.994,Yes,No,0.01,0.9198000000000001
V28-297,31.983,140.43,-2047,22.994,Yes,Yes,0.01,0.33630000000000004
V28-30,71.167,-1.617,-2915,5.666,No,No,0,0.9516000000000001
V28-30,71.167,-1.617,-2915,5.666,No,Yes,0,0.0091
V28-30,71.167,-1.617,-2915,5.666,Yes,No,0,0.039299999999999995
V28-30,71.167,-1.617,-2915,5.666,Yes,Yes,0,0
V28-301,29.317,128.9,-852,24.012,No,No,0.01,0.011200000000000002
V28-301,29.317,128.9,-852,24.012,No,Yes,0.01,0.1134
V28-301,29.317,128.9,-852,24.012,Yes,No,0.01,0.4126000000000001
V28-301,29.317,128.9,-852,24.012,Yes,Yes,0.01,0.6709999999999999
V28-304,28.533,134.13,-2942,24.459,No,No,0.02,0.0649
V28-304,28.533,134.13,-2942,24.459,No,Yes,0.02,0.1886
V28-304,28.533,134.13,-2942,24.459,Yes,No,0.02,0.6714
V28-304,28.533,134.13,-2942,24.459,Yes,Yes,0.02,0.43810000000000004
V28-308,27.467,126.12,-368,24.686,No,No,0.01,0.001
V28-308,27.467,126.12,-368,24.686,No,Yes,0.01,0.267
V28-308,27.467,126.12,-368,24.686,Yes,No,0.01,0.39299999999999996
V28-308,27.467,126.12,-368,24.686,Yes,Yes,0.01,0.574
V28-309,24.667,127.97,-2166,26.016,No,No,0.01,0.0216
V28-309,24.667,127.97,-2166,26.016,No,Yes,0.01,0.1431
V28-309,24.667,127.97,-2166,26.016,Yes,No,0.01,0.13699999999999998
V28-309,24.667,127.97,-2166,26.016,Yes,Yes,0.01,1.1059
V28-311,25.517,122.88,-1140,25.639,No,No,0.01,0.003
V28-311,25.517,122.88,-1140,25.639,No,Yes,0.01,0.3764
V28-311,25.517,122.88,-1140,25.639,Yes,No,0.01,0.38539999999999996
V28-311,25.517,122.88,-1140,25.639,Yes,Yes,0.01,0.4084
V28-34,64.833,-3.583,-3217,8.117,No,No,0,0.9486
V28-34,64.833,-3.583,-3217,8.117,No,Yes,0,0.0060999999999999995
V28-34,64.833,-3.583,-3217,8.117,Yes,No,0,0.0455
V28-34,64.833,-3.583,-3217,8.117,Yes,Yes,0,0
V28-342,-14.1,120.5,-2730,27.914,No,No,0,0.017
V28-342,-14.1,120.5,-2730,27.914,No,Yes,0,0.0421
V28-342,-14.1,120.5,-2730,27.914,Yes,No,0,0.2614
V28-342,-14.1,120.5,-2730,27.914,Yes,Yes,0,1.1352000000000002
V28-345,-17.67,117.95,-1904,27.065,No,No,0,0.0111
V28-345,-17.67,117.95,-1904,27.065,No,Yes,0,0.0643
V28-345,-17.67,117.95,-1904,27.065,Yes,No,0,0.1874
V28-345,-17.67,117.95,-1904,27.065,Yes,Yes,0,1.1461000000000001
V28-358,-6.583,104.9,-1790,28.397,No,No,0,0.0095
V28-358,-6.583,104.9,-1790,28.397,No,Yes,0,0.28800000000000003
V28-358,-6.583,104.9,-1790,28.397,Yes,No,0,0.3429
V28-358,-6.583,104.9,-1790,28.397,Yes,Yes,0,0.5592
V28-36,68.717,-12.72,-1816,3.607,No,No,0,0.982
V28-36,68.717,-12.72,-1816,3.607,No,Yes,0,0
V28-36,68.717,-12.72,-1816,3.607,Yes,No,0,0.018000000000000002
V28-36,68.717,-12.72,-1816,3.607,Yes,Yes,0,0
V28-41,67.683,0.233,-3545,7.484,No,No,0,0.8932999999999999
V28-41,67.683,0.233,-3545,7.484,No,Yes,0,0.0191
V28-41,67.683,0.233,-3545,7.484,Yes,No,0,0.09049999999999998
V28-41,67.683,0.233,-3545,7.484,Yes,Yes,0,0
V28-55,65.517,0.2,-2886,8.216,No,No,0,0.7894
V28-55,65.517,0.2,-2886,8.216,No,Yes,0,0.053200000000000004
V28-55,65.517,0.2,-2886,8.216,Yes,No,0,0.1564
V28-55,65.517,0.2,-2886,8.216,Yes,Yes,0,0.006
V28-65,60.55,-11.45,-1232,10.553,No,No,0,0.5276000000000001
V28-65,60.55,-11.45,-1232,10.553,No,Yes,0,0.1718
V28-65,60.55,-11.45,-1232,10.553,Yes,No,0,0.3209
V28-65,60.55,-11.45,-1232,10.553,Yes,Yes,0,0
V28-66,60.617,-15.18,-2043,10.614,No,No,0,0.3414
V28-66,60.617,-15.18,-2043,10.614,No,Yes,0,0.2917
V28-66,60.617,-15.18,-2043,10.614,Yes,No,0,0.4025
V28-66,60.617,-15.18,-2043,10.614,Yes,Yes,0,0.008100000000000001
V28-7,55.533,-47.1,-3250,6.736,No,No,0,0.7036
V28-7,55.533,-47.1,-3250,6.736,No,Yes,0,0.2281
V28-7,55.533,-47.1,-3250,6.736,Yes,No,0,0.0795
V28-7,55.533,-47.1,-3250,6.736,Yes,Yes,0,0
V28-82,49.45,-22.27,-3935,14.013,No,No,0,0.3237
V28-82,49.45,-22.27,-3935,14.013,No,Yes,0,0.1635
V28-82,49.45,-22.27,-3935,14.013,Yes,No,0,0.6111
V28-82,49.45,-22.27,-3935,14.013,Yes,Yes,0,0.0456
V28-83,47.467,-19.98,-4559,14.556,No,No,0,0.18539999999999998
V28-83,47.467,-19.98,-4559,14.556,No,Yes,0,0.2702
V28-83,47.467,-19.98,-4559,14.556,Yes,No,0,0.613
V28-83,47.467,-19.98,-4559,14.556,Yes,Yes,0,0.0806
V28-89,44.533,-32.58,-3643,16.66,No,No,0,0.2321
V28-89,44.533,-32.58,-3643,16.66,No,Yes,0,0.1945
V28-89,44.533,-32.58,-3643,16.66,Yes,No,0,0.5642
V28-89,44.533,-32.58,-3643,16.66,Yes,Yes,0,0.2097
V28-90,42.167,-42.1,-4863,18.496,No,No,0,0.1491
V28-90,42.167,-42.1,-4863,18.496,No,Yes,0,0.2302
V28-90,42.167,-42.1,-4863,18.496,Yes,No,0,0.6228
V28-90,42.167,-42.1,-4863,18.496,Yes,Yes,0,0.23740000000000003
V28-98,26.783,-50.83,-4083,24.779,No,No,0,0.10259999999999998
V28-98,26.783,-50.83,-4083,24.779,No,Yes,0,0.046799999999999994
V28-98,26.783,-50.83,-4083,24.779,Yes,No,0,0.1963
V28-98,26.783,-50.83,-4083,24.779,Yes,Yes,0,1.2665
V29-12,4.283,83.333,-4160,28.419,No,No,0,0.0996
V29-12,4.283,83.333,-4160,28.419,No,Yes,0,0.019
V29-12,4.283,83.333,-4160,28.419,Yes,No,0,0.583
V29-12,4.283,83.333,-4160,28.419,Yes,Yes,0,0.4220999999999999
V29-134,-24.22,7.417,-3804,19.521,No,No,0.01,0.21150000000000002
V29-134,-24.22,7.417,-3804,19.521,No,Yes,0.01,0.0785
V29-134,-24.22,7.417,-3804,19.521,Yes,No,0.01,0.7203999999999999
V29-134,-24.22,7.417,-3804,19.521,Yes,Yes,0.01,0.2888
V29-135,-19.7,8.883,-2675,19.535,No,No,0,0.13140000000000002
V29-135,-19.7,8.883,-2675,19.535,No,Yes,0,0.2141
V29-135,-19.7,8.883,-2675,19.535,Yes,No,0,0.6688
V29-135,-19.7,8.883,-2675,19.535,Yes,Yes,0,0.2538
V29-14,6.683,85.967,-3713,28.394,No,No,0,0.07490000000000001
V29-14,6.683,85.967,-3713,28.394,No,Yes,0,0.07490000000000001
V29-14,6.683,85.967,-3713,28.394,Yes,No,0,0.5614
V29-14,6.683,85.967,-3713,28.394,Yes,Yes,0,0.2844
V29-144,-0.2,6.05,-2685,26.42,No,No,0,0.0397
V29-144,-0.2,6.05,-2685,26.42,No,Yes,0,0.055200000000000006
V29-144,-0.2,6.05,-2685,26.42,Yes,No,0,0.4077
V29-144,-0.2,6.05,-2685,26.42,Yes,Yes,0,1.0187
V29-15,11.95,88.733,-3173,28.578,No,No,0,0.1168
V29-15,11.95,88.733,-3173,28.578,No,Yes,0,0.07200000000000001
V29-15,11.95,88.733,-3173,28.578,Yes,No,0,0.3824
V29-15,11.95,88.733,-3173,28.578,Yes,Yes,0,0.3888
V29-16,14.15,88.083,-2950,28.507,No,No,0,0.1722
V29-16,14.15,88.083,-2950,28.507,No,Yes,0,0.0086
V29-16,14.15,88.083,-2950,28.507,Yes,No,0,0.3142
V29-16,14.15,88.083,-2950,28.507,Yes,Yes,0,0.48349999999999993
V29-167,16.383,-17.92,-2822,23.189,No,No,0,0.1226
V29-167,16.383,-17.92,-2822,23.189,No,Yes,0,0.18330000000000002
V29-167,16.383,-17.92,-2822,23.189,Yes,No,0,0.6291
V29-167,16.383,-17.92,-2822,23.189,Yes,Yes,0,0.37200000000000005
V29-170,22.467,-20.07,-4455,20.901,No,No,0,0.1157
V29-170,22.467,-20.07,-4455,20.901,No,Yes,0,0.0316
V29-170,22.467,-20.07,-4455,20.901,Yes,No,0,0.25370000000000004
V29-170,22.467,-20.07,-4455,20.901,Yes,Yes,0,1.0157
V29-176,40.55,-26,-3064,18.088,No,No,0,0.2569
V29-176,40.55,-26,-3064,18.088,No,Yes,0,0.2189
V29-176,40.55,-26,-3064,18.088,Yes,No,0,0.4399
V29-176,40.55,-26,-3064,18.088,Yes,Yes,0,0.3164
V29-177,41.533,-25.72,-3391,17.58,No,No,0,0.2773
V29-177,41.533,-25.72,-3391,17.58,No,Yes,0,0.2317
V29-177,41.533,-25.72,-3391,17.58,Yes,No,0,0.4543
V29-177,41.533,-25.72,-3391,17.58,Yes,Yes,0,0.25910000000000005
V29-178,42.85,-25.15,-3448,17.076,No,No,0,0.2995
V29-178,42.85,-25.15,-3448,17.076,No,Yes,0,0.1898
V29-178,42.85,-25.15,-3448,17.076,Yes,No,0,0.40399999999999997
V29-178,42.85,-25.15,-3448,17.076,Yes,Yes,0,0.30349999999999994
V29-179,44.017,-24.53,-3331,16.027,No,No,0,0.3079
V29-179,44.017,-24.53,-3331,16.027,No,Yes,0,0.2366
V29-179,44.017,-24.53,-3331,16.027,Yes,No,0,0.4141
V29-179,44.017,-24.53,-3331,16.027,Yes,Yes,0,0.20160000000000003
V29-180,45.3,-23.87,-3179,15.51,No,No,0,0.3446
V29-180,45.3,-23.87,-3179,15.51,No,Yes,0,0.1867
V29-180,45.3,-23.87,-3179,15.51,Yes,No,0,0.4728
V29-180,45.3,-23.87,-3179,15.51,Yes,Yes,0,0.1898
V29-183,49.133,-25.5,-3643,13.919,No,No,0,0.28490000000000004
V29-183,49.133,-25.5,-3643,13.919,No,Yes,0,0.2096
V29-183,49.133,-25.5,-3643,13.919,Yes,No,0,0.6133
V29-183,49.133,-25.5,-3643,13.919,Yes,Yes,0,0.0417
V29-184,49.133,-25.5,-3645,13.919,No,No,0,0.3309
V29-184,49.133,-25.5,-3645,13.919,No,Yes,0,0.1858
V29-184,49.133,-25.5,-3645,13.919,Yes,No,0,0.5847
V29-184,49.133,-25.5,-3645,13.919,Yes,Yes,0,0.065
V29-189,52.367,-17.53,-4093,13.102,No,No,0,0.3896
V29-189,52.367,-17.53,-4093,13.102,No,Yes,0,0.166
V29-189,52.367,-17.53,-4093,13.102,Yes,No,0,0.5344
V29-189,52.367,-17.53,-4093,13.102,Yes,Yes,0,0.033499999999999995
V29-190,52.667,-15.17,-1458,12.984,No,No,0,0.369
V29-190,52.667,-15.17,-1458,12.984,No,Yes,0,0.2212
V29-190,52.667,-15.17,-1458,12.984,Yes,No,0,0.4607
V29-190,52.667,-15.17,-1458,12.984,Yes,Yes,0,0.029500000000000002
V29-193,55.4,-18.73,-1326,12.235,No,No,0,0.34240000000000004
V29-193,55.4,-18.73,-1326,12.235,No,Yes,0,0.2459
V29-193,55.4,-18.73,-1326,12.235,Yes,No,0,0.4725
V29-193,55.4,-18.73,-1326,12.235,Yes,Yes,0,0.0081
V29-194,57,-21.32,-2085,11.366,No,No,0,0.3184
V29-194,57,-21.32,-2085,11.366,No,Yes,0,0.2446
V29-194,57,-21.32,-2085,11.366,Yes,No,0,0.5026
V29-194,57,-21.32,-2085,11.366,Yes,Yes,0,0.0101
V29-198,58.733,-15.57,-1139,11.318,No,No,0,0.31489999999999996
V29-198,58.733,-15.57,-1139,11.318,No,Yes,0,0.249
V29-198,58.733,-15.57,-1139,11.318,Yes,No,0,0.47429999999999994
V29-198,58.733,-15.57,-1139,11.318,Yes,Yes,0,0.0021
V29-200,59.95,-19.2,-2650,10.92,No,No,0,0.24259999999999998
V29-200,59.95,-19.2,-2650,10.92,No,Yes,0,0.2777
V29-200,59.95,-19.2,-2650,10.92,Yes,No,0,0.5331
V29-200,59.95,-19.2,-2650,10.92,Yes,Yes,0,0.002
V29-202,60.383,-20.97,-2658,10.559,No,No,0,0.2947
V29-202,60.383,-20.97,-2658,10.559,No,Yes,0,0.222
V29-202,60.383,-20.97,-2658,10.559,Yes,No,0,0.5409
V29-202,60.383,-20.97,-2658,10.559,Yes,Yes,0,0.0060999999999999995
V29-203,60.8,-22.45,-2085,10.338,No,No,0,0.34009999999999996
V29-203,60.8,-22.45,-2085,10.338,No,Yes,0,0.2579
V29-203,60.8,-22.45,-2085,10.338,Yes,No,0,0.4366
V29-203,60.8,-22.45,-2085,10.338,Yes,Yes,0,0.0102
V29-204,61.183,-23.02,-1849,9.891,No,No,0,0.27349999999999997
V29-204,61.183,-23.02,-1849,9.891,No,Yes,0,0.25129999999999997
V29-204,61.183,-23.02,-1849,9.891,Yes,No,0,0.5108
V29-204,61.183,-23.02,-1849,9.891,Yes,Yes,0,0
V29-205,61.55,-25.12,-1450,9.553,No,No,0,0.31970000000000004
V29-205,61.55,-25.12,-1450,9.553,No,Yes,0,0.24
V29-205,61.55,-25.12,-1450,9.553,Yes,No,0,0.4668
V29-205,61.55,-25.12,-1450,9.553,Yes,Yes,0,0.0062
V29-209,65.6,-6.483,-2698,6.965,No,No,0,0.996
V29-209,65.6,-6.483,-2698,6.965,No,Yes,0,0
V29-209,65.6,-6.483,-2698,6.965,Yes,No,0,0.004
V29-209,65.6,-6.483,-2698,6.965,Yes,Yes,0,0
V29-210,66.733,-6.733,-2460,6.295,No,No,0,0.9878999999999999
V29-210,66.733,-6.733,-2460,6.295,No,Yes,0,0
V29-210,66.733,-6.733,-2460,6.295,Yes,No,0,0.0121
V29-210,66.733,-6.733,-2460,6.295,Yes,Yes,0,0
V29-211,67.783,-6.667,-2553,5.719,No,No,0,0.9858
V29-211,67.783,-6.667,-2553,5.719,No,Yes,0,0.005
V29-211,67.783,-6.667,-2553,5.719,Yes,No,0,0.009099999999999999
V29-211,67.783,-6.667,-2553,5.719,Yes,Yes,0,0
V29-214,72.967,-6.983,-2608,2.808,No,No,0,0.997
V29-214,72.967,-6.983,-2608,2.808,No,Yes,0,0
V29-214,72.967,-6.983,-2608,2.808,Yes,No,0,0.003
V29-214,72.967,-6.983,-2608,2.808,Yes,Yes,0,0
