,dbn,dbs,dsn,dss,dsst,dsal,dpo4,dchl,dfe
12826,0.09963642,0.016360871,0.077472135,4.507294e-11,4.5354443,-0.28819275,1.3474168e-07,0.1556893,-4.750075e-10
12827,0.06859217,1.1562772e-09,0.05278065,4.372182e-11,5.183918,-0.048168182,1.366135e-07,0.15887143,-5.117073e-10
12828,6.521653e-11,5.4429114e-11,7.1164644e-11,3.572386e-11,5.2738166,0.19072342,3.217551e-08,0.08193239,-6.1617556e-10
12836,-0.02496083,0.0015076504,0.02158922,1.9524687e-11,6.819258,0.33953476,-2.1935591e-08,-0.020778,4.532641e-11
12837,-0.04654932,0.0029614624,0.0018049031,1.2871537e-11,6.0229683,0.28762054,-4.093622e-07,-0.0050326884,-5.923401e-11
12838,-0.068958625,-0.014810554,-0.022412859,3.3922865e-13,4.781952,0.21414566,-4.3467216e-07,-0.07200098,-6.107709e-11
12839,-0.18814006,-0.00017552731,-0.11029178,-1.0178317e-12,2.2947323,-0.6796379,-7.481681e-07,-0.22238947,-2.1722768e-10
12840,-0.18202992,-0.005556465,-0.11183572,-2.589116e-11,1.2062078,-1.5299149,-5.9708935e-07,-0.28277868,-1.7164686e-10
12859,0.016739108,5.118682e-10,0.02852875,1.5232302e-11,3.1241453,-1.0638199,-6.582502e-08,-0.0510827,-3.4578004e-10
12860,0.10712191,7.7255613e-10,0.057438776,3.318755e-11,3.3138537,-1.0887642,-6.803424e-08,-0.13701487,-3.522368e-10
12872,0.10116415,3.7819436e-09,0.05212554,3.6478064e-11,5.541918,0.11397934,-3.5622128e-07,-0.123904765,-7.90098e-11
12873,0.052644435,1.4347178e-09,0.06889797,3.057569e-11,5.6173744,-0.06591797,-4.8094756e-07,-0.12151915,-1.11410214e-10
12874,0.011778846,-3.195141e-10,0.01118821,3.3008762e-11,3.569515,-0.6334839,-5.0007515e-07,-0.18687281,-1.7283053e-10
12875,-0.17313315,-7.655766e-10,-0.0002361496,-4.6647755e-13,1.1117957,-1.5847015,-9.0395423e-07,-0.18488754,-3.6249598e-10
12876,-0.04355145,-9.807104e-10,-1.8419781e-08,6.6025345e-12,0.60176563,-1.5147896,-7.4776574e-07,-0.3211887,-2.7726405e-10
12911,-2.7702685e-09,-1.350229e-10,-6.004056e-10,-9.111475e-12,0.46733552,-1.9198647,-4.5140595e-07,-0.22434288,-3.644006e-10
12912,-3.0577434e-09,-1.3842816e-10,-6.089843e-10,-6.818523e-12,0.47196633,-1.6489372,-4.212455e-07,-0.21433046,-3.2249506e-10
12913,-3.2001033e-09,-1.4791983e-10,-6.1875194e-10,-6.4749924e-12,0.71111554,-1.4960823,-4.9706824e-07,-0.19791952,-3.2530192e-10
12914,-3.77823e-09,-1.7051087e-10,-6.5766925e-10,-5.7607938e-12,0.79182804,-1.3137627,-5.656439e-07,-0.18779308,-3.2764425e-10
12948,-1.6287208e-10,-7.961409e-12,-5.3002776e-11,-8.619716e-14,0.27789116,-1.3911743,-7.4813045e-08,-0.030139267,-2.4865893e-10
12949,-1.3456716e-10,-6.828947e-13,-1.5989599e-11,5.302265e-12,0.40541124,-1.2968445,-8.68159e-08,-0.030971527,-2.2881974e-10
12950,-3.4199843e-10,-1.5797804e-11,-7.785897e-11,5.6066805e-13,0.39449346,-1.5331726,-2.0763844e-07,-0.014649183,-2.6541835e-10
13000,5.384361e-10,3.0292508e-11,2.1341745e-10,3.6560013e-12,0.32760465,0.51236725,7.3640535e-07,0.43929937,-1.7255064e-10
13014,8.335753e-10,4.0443003e-11,2.9166197e-10,8.538754e-12,0.4737929,0.55303955,3.7939776e-07,0.55658597,-2.8873454e-10
13032,0.13414352,1.9898885e-09,0.034291033,4.6387214e-11,2.0107388,0.7258072,9.2234717e-07,-0.014757127,-1.9422575e-11
13033,0.06407784,1.7352275e-09,2.5876505e-09,2.9751382e-11,1.4075902,0.35406876,6.3513363e-07,-0.023082793,-9.961809e-11
13034,0.14035398,1.4013366e-09,0.048094373,4.043845e-11,2.5429926,0.40031433,8.0190875e-07,-0.049862206,-3.021916e-11
13035,0.12629998,1.7079747e-09,0.038773373,3.6409833e-11,2.803,0.37768936,8.5261956e-07,-0.049988896,-1.5645374e-11
13036,0.11826072,1.5257129e-09,0.034627646,2.9335003e-11,3.1538699,0.2838173,7.8335233e-07,-0.18660733,-3.6849024e-11
13037,0.10531785,1.056278e-09,0.025570814,2.4064294e-11,3.613427,0.25457764,7.543066e-07,-0.25085536,-4.439832e-11
13038,0.09490377,1.8842585e-09,0.013498388,3.04278e-11,3.3519256,0.24227142,7.8047043e-07,-0.012451947,-4.610401e-11
13039,0.09232494,1.3688973e-09,0.008930447,2.4331488e-11,3.1492167,0.22032547,8.0636244e-07,-0.18024859,-4.545564e-11
13040,0.11760092,1.2727747e-09,0.029974977,3.6410562e-11,2.701887,0.20876694,8.280445e-07,-0.25205243,-5.2282623e-11
13041,0.12426925,1.3672401e-09,0.03451058,3.197166e-11,2.5133998,0.2076149,7.770762e-07,-0.1142225,-7.641382e-11
13042,0.12026342,2.303926e-09,0.031257555,3.8672517e-11,2.3083029,0.16254044,6.8538117e-07,-0.04732862,-1.0670137e-10
13043,0.12015321,2.211925e-09,0.030536672,3.57028e-11,2.292242,0.12282181,6.036307e-07,-0.1906693,-1.2665202e-10
13044,0.11655691,2.17391e-09,0.026518418,3.9947195e-11,2.2772753,0.08399582,5.291598e-07,-0.10051292,-1.3962254e-10
13045,0.11656937,2.2403972e-09,0.026640875,3.6916956e-11,2.3105643,0.048259735,4.6766752e-07,-0.11726892,-1.4422463e-10
13046,0.11412625,2.4189342e-09,0.025937324,3.7870054e-11,2.5974655,0.05335617,4.5423155e-07,-0.036209136,-1.3761359e-10
13047,0.10565995,2.362374e-09,0.020906406,3.76394e-11,3.101327,0.09047699,4.818429e-07,-0.12132117,-1.1989126e-10
13048,0.09738783,2.4391293e-09,0.0171223,3.6981043e-11,3.7470055,0.15681458,4.908674e-07,-0.06297606,-1.0753071e-10
13049,0.08735282,2.002266e-09,0.011366956,3.8632843e-11,4.4006257,0.22830963,4.4022812e-07,-0.124641836,-1.1530116e-10
13050,0.068709284,2.0971376e-09,2.275762e-08,3.314545e-11,4.463903,0.27474976,3.6564023e-07,-0.22400486,-1.4297691e-10
13051,0.09649493,2.8623255e-09,0.015007059,4.200543e-11,3.4636073,0.24748993,4.714288e-07,-0.047373056,-1.3698476e-10
13052,0.10783081,2.1108035e-09,0.022287762,4.6895772e-11,3.0955806,0.44168472,3.5750247e-07,0.08817068,-2.65025e-10
13053,0.09539581,1.9787836e-09,1.4279427e-06,4.4285763e-11,2.1180682,0.45083618,3.5620076e-07,0.13137737,-3.1362812e-10
13054,1.2937982e-08,8.209507e-10,1.1149085e-09,2.3845781e-11,1.2562437,0.41914368,9.6991585e-08,0.31618127,-4.5411547e-10
13055,3.3307048e-09,2.7222033e-10,6.1679084e-10,2.140664e-11,0.7849443,0.3118477,-9.101177e-08,0.17022616,-5.3580085e-10
13056,1.3800695e-09,1.5487028e-10,3.1328007e-10,1.2590362e-11,0.6222142,0.25300217,-1.7211903e-07,0.3963273,-5.33614e-10
13057,1.5631154e-09,1.4743194e-10,4.1796067e-10,1.6036505e-11,0.54591465,0.22240067,-2.0081131e-07,0.41849896,-4.933314e-10
13058,2.148902e-09,1.9700545e-10,4.3930481e-10,1.9282003e-11,0.60804784,0.2324295,-1.6789556e-07,0.16952151,-4.4122245e-10
13059,1.8349893e-09,2.2421051e-10,3.787545e-10,1.2796326e-11,0.7890953,0.3008957,-1.7669265e-07,0.2064892,-4.2227588e-10
13060,2.7572244e-09,3.098088e-10,4.9000715e-10,1.5124572e-11,0.8998201,0.31378937,-1.2798478e-07,0.17381847,-3.6771686e-10
13061,2.3652453e-09,2.5096147e-10,4.5135146e-10,1.4424072e-11,0.787024,0.3743019,-1.044225e-07,0.12390664,-3.595818e-10
13062,3.1279985e-09,2.2109412e-10,6.240568e-10,2.1304293e-11,0.6606426,0.4818573,2.0726475e-08,0.21462017,-3.37658e-10
13063,6.494892e-09,5.231752e-10,8.5060553e-10,1.9454747e-11,0.97903836,0.97076416,2.5183954e-07,0.14661145,-3.0902114e-10
13064,0.021797158,1.290273e-09,1.9605133e-09,2.6160827e-11,1.4172304,0.8913765,5.162037e-07,0.18133351,-2.0062157e-10
13065,0.078080714,1.994385e-09,4.9163735e-09,3.594705e-11,1.3083386,0.93434906,6.305836e-07,0.12711355,-1.5795038e-10
13066,0.04432844,1.5681555e-09,3.02461e-09,2.9653738e-11,1.5713347,1.1250343,9.2711434e-07,0.19929153,-6.727546e-11
13067,0.06953252,2.0625168e-09,4.3065778e-09,3.625722e-11,1.856699,0.8930969,9.1713514e-07,0.049883008,-4.1965043e-11
13068,0.02687873,0.04630992,0.07388099,4.1975083e-11,6.3518343,0.013977051,-1.8087962e-07,-0.12819123,-2.7828584e-10
13069,-0.045405224,0.042252176,0.011189014,2.9455174e-11,6.2374477,-0.08883667,-3.959451e-07,-0.023527652,-3.41768e-10
13070,-0.039014757,0.031647254,0.012867257,3.251155e-11,6.4376736,-0.08556366,-3.7691836e-07,-0.019658655,-3.368663e-10
13071,-0.03482969,0.040738057,0.013659969,3.6993e-11,6.3502965,-0.08877945,-3.606479e-07,-0.017530471,-3.4212985e-10
13072,-0.030302078,0.03807826,0.014254577,3.9949755e-11,6.3244643,-0.081451416,-3.3459276e-07,-0.016329527,-3.440826e-10
13073,-0.035627767,0.025055384,0.0075498894,3.6990536e-11,6.2812214,-0.06322861,-2.585827e-07,-0.00541988,-3.274082e-10
13074,-0.030361027,0.010324363,0.006803736,3.090742e-11,5.6140738,-0.063705444,-6.748667e-08,-0.0009999871,-2.839643e-10
13075,-0.019899681,0.024293922,0.014130451,3.4282844e-11,5.569848,-0.058338165,2.911321e-08,-0.041833013,-2.573568e-10
13076,-0.014652252,0.04423196,0.020634271,3.618137e-11,5.6647415,-0.033798218,8.396739e-08,-0.01075846,-2.4265287e-10
13077,-0.025696203,0.054555766,0.018466748,3.8507926e-11,6.1760893,0.0022621155,6.3233415e-08,-0.0056755245,-2.4711325e-10
13078,-0.020990863,0.05721145,0.027076617,4.2576758e-11,6.6347456,-0.0004310608,-3.6047197e-08,-0.00037550926,-2.723388e-10
13079,-0.00070917606,0.054359443,0.051282573,4.9387765e-11,7.169104,0.013786316,-5.1065683e-08,-0.06673604,-2.6742722e-10
13080,-0.03298223,0.050778702,0.024457686,4.0754705e-11,7.20502,-0.0036582947,-1.9341871e-07,-0.012514204,-3.0346287e-10
13081,0.0021460801,0.04848702,0.054614935,4.6610677e-11,7.194727,-0.02418518,-2.0129113e-07,-0.031121075,-2.9647948e-10
13082,-0.018341333,0.044942096,0.03307672,4.229722e-11,7.238515,-0.0328331,-2.5234738e-07,-0.030917495,-3.057754e-10
13083,-0.0127786845,0.0378792,0.034669638,4.299928e-11,7.2878847,-0.039707184,-2.8428678e-07,-0.040083557,-3.0873623e-10
13084,-0.0025306344,0.027503226,0.04130519,4.2537203e-11,7.34994,-0.03381729,-2.5248931e-07,-0.070914924,-2.9057143e-10
13085,0.00456281,0.008598338,0.044920694,3.6957055e-11,7.234764,-0.015575409,-1.7294246e-07,-0.108056486,-2.6440533e-10
13086,-0.041962855,-1.980717e-09,0.0045844316,1.2324315e-11,7.24451,0.052612305,-9.910377e-08,-0.09095341,-2.3088204e-10
13087,0.040636994,2.6051872e-09,0.07744675,3.5208895e-11,7.4074926,0.20327377,2.1948802e-07,-0.06391567,-1.6578894e-10
13088,0.11900444,0.017179005,0.08941946,5.2598675e-11,7.6330576,0.34269333,2.096034e-07,-0.20437226,-2.2471447e-10
13089,0.15472959,0.049555175,0.09648441,6.1508645e-11,6.5099425,0.41205215,2.3374503e-07,-0.2099517,-2.916337e-10
13090,0.15802494,0.05644348,0.095780455,6.128681e-11,5.763524,0.34142303,2.077619e-07,-0.07815385,-3.3594608e-10
13091,0.1579436,0.057263315,0.09288743,6.34332e-11,5.2578897,0.25408554,8.5414e-08,-0.30520272,-3.8768186e-10
13092,0.15937327,0.05605781,0.0920052,5.8588766e-11,4.9052362,0.1709938,1.6088052e-08,-0.08675453,-3.9337283e-10
13093,0.16128771,0.05534445,0.09183403,5.890492e-11,4.6166954,0.09717178,-3.5641904e-08,-0.29154673,-3.852833e-10
13094,0.15981166,0.044312444,0.09083287,6.310144e-11,4.793658,0.0908432,-1.6514491e-08,-0.18235067,-3.4512168e-10
13095,0.15605639,0.02912533,0.08895029,5.6622415e-11,5.1715775,0.110961914,-4.963158e-08,-0.18789354,-3.2408318e-10
13096,0.15645008,0.02754852,0.09032763,5.7283917e-11,5.383788,0.11805344,-7.240669e-08,-0.08280644,-3.0441588e-10
13097,0.15899567,0.03645677,0.09301221,5.877816e-11,5.2487335,0.07013321,-8.333086e-08,-0.09274235,-2.9756533e-10
13098,0.11620566,0.050057158,0.09530409,4.8068365e-11,4.8109894,-0.040561676,-1.4466468e-07,-0.089273155,-3.0806163e-10
13099,0.09771414,0.046851918,0.09471851,4.6511555e-11,5.082367,-0.021556854,-2.3821485e-07,-0.22857255,-3.192325e-10
13100,0.1355233,0.042299435,0.09602075,5.6291097e-11,5.3948984,0.007091522,-1.7634898e-07,-0.07223222,-2.8852612e-10
13101,0.15048115,0.050541755,0.09982985,5.821404e-11,5.4130344,0.12800598,-2.280808e-08,-0.10413945,-2.5226837e-10
13102,0.07954438,0.044598818,0.09984918,4.555276e-11,5.7525177,0.12667465,1.5242449e-08,-0.1742672,-2.3783847e-10
13103,0.09736927,0.045609966,0.10039662,5.5564765e-11,6.077036,0.060626984,-9.52341e-08,-0.19304031,-2.5867886e-10
13104,-0.053469226,0.017520621,-0.010974094,3.655537e-11,6.7940607,0.016799927,-3.182451e-07,-0.030917794,-3.3807984e-10
13105,-0.055132657,0.015624087,-0.013954021,3.7737667e-11,6.6310005,-0.00019836426,-3.3350074e-07,-0.031970233,-3.4926137e-10
13106,-0.05768463,0.009679396,-0.018081248,3.707048e-11,6.4540553,-0.0065231323,-3.154487e-07,-0.03484097,-3.5322412e-10
13107,-0.052318797,0.018457267,-0.016754597,4.12161e-11,6.0570383,-0.022136688,-2.6807066e-07,-0.03126955,-3.5234757e-10
13108,-0.052829236,0.015982252,-0.019233927,4.2249863e-11,5.850851,-0.030086517,-2.4297844e-07,-0.032915086,-3.5336056e-10
13109,-0.055155948,0.0022122338,-0.023017794,3.8987834e-11,5.8021226,-0.027679443,-2.253791e-07,-0.043237954,-3.466476e-10
13110,-0.03764259,0.03209681,-0.011925012,4.282366e-11,5.0840487,-0.06448746,-1.4197434e-07,-0.0349952,-3.2365546e-10
13111,-0.03957869,0.021220786,-0.013488688,4.2438712e-11,5.5094013,-0.05001068,-1.193919e-07,-0.028959066,-3.062273e-10
13112,-0.04223962,0.008828878,-0.016697109,3.988814e-11,5.6466722,-0.044315338,-8.9672625e-08,-0.027639389,-2.8816577e-10
13113,-0.05326678,-0.0064902976,-0.021628976,4.330735e-11,6.446965,-0.013446808,-1.6925088e-07,-0.035768986,-2.9597283e-10
13114,-0.057772636,-0.0017098412,-0.019540086,4.680501e-11,7.1538353,0.007789612,-2.6565678e-07,-0.04372412,-3.1302758e-10
13115,-0.065953255,-0.012135964,-0.02298981,4.315001e-11,7.471353,0.019309998,-3.0488408e-07,-0.05068162,-3.1698072e-10
13116,-0.068899356,-0.0126355775,-0.0234159,4.223641e-11,7.607066,0.023513794,-3.5098466e-07,-0.053035587,-3.2510114e-10
13117,-0.06685883,-0.0063104033,-0.0209933,4.2276536e-11,7.597043,0.020687103,-3.743673e-07,-0.052868515,-3.2718084e-10
13118,-0.0654265,-0.0016508102,-0.01995001,4.1473047e-11,7.4070606,0.013484955,-3.8001502e-07,-0.052072972,-3.2680386e-10
13119,-0.06607363,0.008711692,-0.018390685,4.3026582e-11,7.343408,0.012454987,-4.13115e-07,-0.05263734,-3.3277797e-10
13120,-0.06427278,0.016730497,-0.016585842,4.199869e-11,7.1806793,0.003604889,-4.047854e-07,-0.052743882,-3.2878417e-10
13121,-0.06125702,0.01882734,-0.016344696,3.9662412e-11,6.8863945,0.03610611,-3.0398488e-07,-0.054954976,-3.011339e-10
13124,-0.051898643,-0.016008489,-0.023151934,3.8249882e-11,7.298896,0.44013214,1.708585e-07,0.0039628446,-2.7769376e-10
13125,0.009567007,0.095446676,0.0390369,5.5718173e-11,7.0982466,0.42509842,2.1344724e-07,-0.0053078234,-3.1815556e-10
13126,0.0014564544,0.09759507,0.037420355,5.3268345e-11,6.978601,0.3719635,1.5746292e-07,-0.050724953,-3.4957184e-10
13127,-0.011786282,0.09319077,0.02953773,5.072151e-11,6.853091,0.3128662,7.25322e-08,-0.10985625,-3.7506406e-10
13128,9.164214e-05,0.08834633,0.048718445,5.4283508e-11,6.6886067,0.24550629,3.3758056e-08,-0.11096442,-3.734141e-10
13129,-0.03132257,0.051802754,0.01809425,4.3636504e-11,6.5931087,0.19268799,1.2916246e-08,-0.10547978,-3.5998055e-10
13130,-0.04727015,0.025003504,0.0066376477,4.0109124e-11,6.7268767,0.17713547,-4.347828e-08,-0.057270348,-3.4737266e-10
13131,-0.10426782,-0.008846849,-0.02268187,3.1795275e-11,6.975162,0.18021774,-1.5217955e-07,-0.022376984,-3.5266928e-10
13132,-0.07242361,-0.029523097,-0.025584571,2.8043678e-11,7.196382,0.18869781,-1.800891e-07,-0.034945607,-3.4093323e-10
13133,-0.06097722,-0.008921266,-0.018573545,3.0035675e-11,6.8242674,0.13755798,-1.6361145e-07,-0.0328736,-3.3744144e-10
13134,-0.05729969,-0.005204521,-0.01753056,2.96232e-11,6.4258003,0.06167984,-1.5709793e-07,-0.031048357,-3.3263178e-10
13135,-0.05943659,-0.009012356,-0.01859928,2.947928e-11,6.5025887,0.037757874,-2.0979883e-07,-0.032624125,-3.3419562e-10
13136,-0.06204915,-0.0126769915,-0.019251011,2.9421243e-11,6.7906194,0.03295517,-2.7412926e-07,-0.03482151,-3.383528e-10
13137,-0.057700947,-0.009846754,-0.016124748,2.981436e-11,6.741358,0.05939865,-2.0671928e-07,-0.03138095,-3.1391315e-10
13138,-0.04908669,0.0149789825,-0.008855395,3.1434015e-11,6.560273,0.043361664,-2.2293688e-07,-0.02979201,-3.1996122e-10
13139,-0.051898018,0.012317825,-0.010311551,3.3195682e-11,6.7415333,0.03056717,-2.809993e-07,-0.030703813,-3.2829994e-10
13140,-0.06436016,-0.022118807,-0.030363299,3.9059582e-11,6.3779664,0.042369843,-2.2293634e-07,-0.04527256,-3.4692776e-10
13141,-0.06748873,-0.026223809,-0.03369955,3.9758218e-11,6.194874,0.027172089,-2.2234303e-07,-0.049464107,-3.507286e-10
13142,-0.06738315,-0.017773844,-0.03382364,4.657577e-11,6.045754,0.025108337,-2.1857502e-07,-0.058273524,-3.5750525e-10
13143,-0.06538964,-0.01872043,-0.034226596,4.4913143e-11,5.698862,0.015365601,-1.730573e-07,-0.058576226,-3.5296688e-10
13144,-0.06818075,-0.030844688,-0.03780467,3.8932343e-11,5.5784316,0.0032653809,-1.380536e-07,-0.064148456,-3.4467598e-10
13145,-0.06891084,-0.050186634,-0.041955825,2.9269726e-11,5.1446753,-0.023075104,-9.256284e-08,-0.06488189,-3.1738492e-10
13146,-0.007314006,3.8110626e-10,0.001355201,3.5622595e-11,4.016097,-0.06194687,-2.3240624e-08,-0.022986159,-2.7490432e-10
13148,-0.091655,-0.12100995,-0.06619399,8.081258e-12,4.9348354,0.119644165,-5.444764e-08,-0.041336864,-1.9372617e-10
13149,-0.10511439,-0.09748481,-0.06657562,2.5504973e-11,5.9117575,0.06447983,-1.2196267e-07,-0.08982213,-2.3366162e-10
13150,-0.12249969,-0.10742521,-0.076446354,2.724826e-11,6.5634766,0.063747406,-1.6110849e-07,-0.10735616,-2.5059535e-10
13151,-0.12516624,-0.098833695,-0.07581343,2.8740142e-11,6.941478,0.06882095,-1.9824239e-07,-0.113272145,-2.641203e-10
13152,-0.12763436,-0.09690596,-0.07620703,3.0211257e-11,7.112171,0.07114029,-2.2289684e-07,-0.11524597,-2.7143485e-10
13153,-0.122739464,-0.08669962,-0.07150863,3.171713e-11,7.072373,0.06415558,-2.3430535e-07,-0.11326194,-2.743401e-10
13154,-0.11945155,-0.0818492,-0.06871155,3.117641e-11,6.9447145,0.05512619,-2.3827253e-07,-0.110188976,-2.7512068e-10
13155,-0.11718616,-0.07214339,-0.065652005,3.1733692e-11,6.936348,0.053310394,-2.5827165e-07,-0.11154625,-2.804029e-10
13156,-0.11646083,-0.0673202,-0.06449317,3.2289726e-11,6.8330884,0.039958954,-2.6229839e-07,-0.111495435,-2.8261654e-10
13157,-0.10848857,-0.060354773,-0.060391072,3.090094e-11,6.644801,0.016239166,-2.1487581e-07,-0.10395411,-2.807165e-10
13158,-0.068659335,-8.096304e-08,-0.04020623,1.1944286e-11,4.8202405,-0.052257538,-5.444963e-08,-0.040310204,-3.0580005e-10
13160,0.042690977,0.03400429,0.026342668,4.8460576e-11,5.9205127,0.51161575,5.4963756e-08,0.06672154,-4.322674e-10
13161,0.015137173,0.023012213,0.014535241,4.6151534e-11,5.8945713,0.34524918,3.013053e-08,0.03265378,-4.3247267e-10
13162,-0.014684647,0.007895879,-0.0022455752,4.5590434e-11,6.361949,0.32398605,-4.0237182e-09,0.0063412488,-4.189318e-10
13163,-0.035263643,-0.0019398704,-0.0125243515,4.349318e-11,6.593713,0.30530167,-3.9946286e-08,-0.016227603,-4.1503967e-10
13164,-0.04928542,-0.015260816,-0.019991226,4.0552346e-11,6.809012,0.29712677,-5.2003585e-08,-0.026617825,-4.0218534e-10
13165,-0.06619596,-0.03388104,-0.0312054,3.6307075e-11,6.9473314,0.29143906,-6.571452e-08,-0.034927666,-3.8400913e-10
13166,-0.07525028,-0.040116765,-0.036381572,3.60107e-11,7.087811,0.30501556,-9.7949766e-08,-0.04377985,-3.6928302e-10
13167,-0.081533685,-0.04620196,-0.04092001,3.5987588e-11,7.0358744,0.3007202,-1.3329748e-07,-0.049942017,-3.6378855e-10
13168,-0.07795979,-0.04244402,-0.039824747,4.1757597e-11,7.1811485,0.2786064,-1.1296268e-07,-0.046618223,-3.566129e-10
13169,-0.06464033,-0.032753512,-0.033813894,4.8101835e-11,7.1425385,0.19691467,-6.5573346e-08,-0.032362193,-3.48793e-10
13170,-0.062812746,-0.030789107,-0.03365559,4.720012e-11,6.8303313,0.13905334,-6.62302e-08,-0.031238675,-3.4429193e-10
13171,-0.06564449,-0.034850463,-0.035846032,4.1865025e-11,6.4579754,0.09931946,-8.556012e-08,-0.032974362,-3.3764547e-10
13172,-0.06475781,-0.027379856,-0.031774707,4.2630413e-11,6.7604656,0.09975815,-1.6643523e-07,-0.03892213,-3.4516826e-10
13173,-0.067443594,-0.028666228,-0.032544136,3.878841e-11,6.703244,0.08526993,-1.731573e-07,-0.038504004,-3.4006994e-10
13174,-0.06652732,-0.030181907,-0.032506816,3.415601e-11,6.4828014,0.06501007,-1.6150557e-07,-0.039286047,-3.3657407e-10
13175,-0.06655376,-0.028886802,-0.031884916,3.5859225e-11,6.500611,0.054862976,-2.0167278e-07,-0.04200515,-3.4090478e-10
13176,-0.07626487,-0.039370693,-0.044621885,4.9209345e-11,5.8538914,0.027339935,-1.360901e-07,-0.06493294,-3.5344908e-10
13177,-0.08738138,-0.053875666,-0.05297862,4.1286807e-11,5.747653,0.02217102,-1.4194471e-07,-0.07903986,-3.5896067e-10
13178,-0.09621863,-0.08687204,-0.06325431,2.8049632e-11,5.713929,0.06717682,-1.06276566e-07,-0.08195229,-3.4769546e-10
13179,-0.0733129,-0.035134256,-0.05503216,2.1743884e-11,5.419346,0.11035538,-7.266795e-08,-0.07293759,-3.3590655e-10
13180,-0.029727591,-2.359042e-09,-0.04302351,1.515095e-11,5.22089,0.026908875,-4.339674e-08,-0.059676558,-3.0854946e-10
13181,-1.911254e-10,-2.7107908e-10,-0.012028472,2.9027614e-11,3.847602,8.773804e-05,-2.3443363e-09,-0.008344889,-2.3559427e-10
13182,1.10878154e-10,8.070519e-11,2.836151e-10,4.282886e-11,3.3538237,-0.04164505,4.226985e-09,0.009060539,-2.0817162e-10
13184,-5.587475e-13,-1.5607592e-10,-0.021480344,1.164098e-11,3.1861105,0.090969086,9.512531e-09,0.011576839,-1.4420776e-10
13185,-0.009185377,-1.2713371e-09,-0.033753466,2.2291988e-11,4.2838697,0.04731369,-1.3198704e-08,-0.022932097,-1.6951862e-10
13186,-0.053113524,-0.036935728,-0.06363401,1.9240082e-11,5.1737156,0.05657959,-3.734663e-08,-0.0573653,-1.8571515e-10
13187,-0.079407126,-0.061352454,-0.08143245,1.6406279e-11,5.7021284,0.0688324,-5.7112693e-08,-0.08164942,-1.9724708e-10
13188,-0.094695,-0.07329466,-0.089937046,1.28598104e-11,5.943472,0.06962967,-6.2697765e-08,-0.08493891,-1.9982652e-10
13189,-0.099705786,-0.06466294,-0.08339822,1.847443e-11,6.2296114,0.07195282,-9.64247e-08,-0.09849244,-2.1479683e-10
13190,-0.105565436,-0.068987675,-0.08493926,1.772938e-11,6.3078203,0.06864166,-1.07227734e-07,-0.10164222,-2.2013087e-10
13191,-0.108952954,-0.07247785,-0.08890538,1.6956589e-11,6.3798065,0.06768417,-1.14713046e-07,-0.105227485,-2.2309575e-10
13192,-0.10745598,-0.07447363,-0.093921654,1.4410757e-11,6.3334084,0.052070618,-1.1240272e-07,-0.10439569,-2.2300571e-10
13193,-0.07535583,-0.04479417,-0.07172691,1.4403888e-11,6.2422943,0.030632019,-9.132956e-08,-0.09799355,-2.2259325e-10
13194,-3.880221e-10,-4.9329213e-10,-2.5405857e-06,5.1446e-12,4.2852335,0.029174805,-1.1085852e-09,-0.0071172863,-2.6344665e-10
13196,-2.9425545e-11,-1.1012233e-10,-0.0012079086,3.4854175e-11,5.611107,0.50343704,-6.725644e-09,-0.0047709197,-6.448345e-10
13197,-0.025584962,-0.030544456,-0.013331339,3.3545382e-11,4.6177206,0.27685547,-3.6854782e-08,-0.024921998,-4.6365706e-10
13198,-0.047026776,-0.03658224,-0.026448358,3.505138e-11,5.3249607,0.32670212,-5.780509e-08,-0.050728977,-4.2944096e-10
13199,-0.06013558,-0.053335425,-0.035822667,3.0498444e-11,5.6538835,0.32095718,-6.157478e-08,-0.052895084,-4.1599177e-10
13200,-0.07499633,-0.06956097,-0.045800064,3.1149916e-11,6.444364,0.38368988,-6.7203175e-08,-0.058349714,-3.9573442e-10
13201,-0.08143921,-0.074130446,-0.04984058,3.1543476e-11,6.736858,0.42133713,-6.787938e-08,-0.060217142,-3.7736986e-10
13202,-0.08968139,-0.08364778,-0.05605569,3.0245445e-11,6.8396606,0.4374237,-6.4095815e-08,-0.061134756,-3.5897746e-10
13203,-0.07759545,-0.070278645,-0.048066176,3.338685e-11,6.4936466,0.38533783,-5.1803013e-08,-0.051234454,-3.5734102e-10
13204,-0.036927328,-0.02202684,-0.020693354,6.546019e-11,6.9088655,0.26141357,-1.6089672e-09,-0.02414523,-3.8409498e-10
13205,-0.050177664,-0.043448396,-0.032115497,6.722341e-11,6.466008,0.010799408,-1.6803384e-08,-0.029693067,-3.9784134e-10
13206,-0.054763466,-0.044736534,-0.035112865,6.9357936e-11,6.2343893,-0.04505539,-4.0930587e-08,-0.033103734,-3.9527126e-10
13207,-0.047086738,-0.040775713,-0.030740976,6.307174e-11,5.8467684,-0.032505035,-2.7511774e-08,-0.018663436,-3.731704e-10
13208,-0.054596603,-0.04266561,-0.033864655,4.923377e-11,5.9842196,-0.0022125244,-6.116183e-08,-0.02792707,-3.6491202e-10
13209,-0.06953908,-0.04846189,-0.041632555,4.2256094e-11,6.0906963,0.022377014,-9.4513325e-08,-0.048395783,-3.6081202e-10
